// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 2g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,4507,2017-08-16 15:46:09.43,1525,-1229,-15189,-181,95,-110,793,-863,1656,35
,4508,2017-08-16 15:46:09.44,1456,-1342,-15742,-211,76,-115,819,-864,1683,22
,4509,2017-08-16 15:46:09.45,1522,-1384,-16113,-226,75,-119,808,-864,1672,28
,4510,2017-08-16 15:46:09.46,1444,-1609,-15908,-225,57,-120,806,-850,1656,22
,4511,2017-08-16 15:46:09.47,1340,-1752,-15767,-194,42,-109,781,-859,1640,39
,4512,2017-08-16 15:46:09.48,1316,-1897,-16045,-150,45,-100,790,-850,1640,30
,4513,2017-08-16 15:46:09.49,1329,-1898,-16349,-108,35,-81,781,-840,1621,29
,4514,2017-08-16 15:46:09.50,1285,-1848,-15950,-57,-2,-66,785,-831,1616,23
,4515,2017-08-16 15:46:09.51,1107,-2040,-15758,0,-44,-49,794,-839,1633,22
,4516,2017-08-16 15:46:09.52,1309,-1920,-15577,50,-45,-32,802,-853,1655,25
,4517,2017-08-16 15:46:09.53,1042,-1992,-15646,52,56,-24,776,-840,1616,32
,4518,2017-08-16 15:46:09.54,1034,-2088,-15643,72,33,-10,768,-815,1583,23
,4519,2017-08-16 15:46:09.55,748,-2100,-15989,96,-26,6,764,-791,1555,13
,4520,2017-08-16 15:46:09.56,1068,-1758,-15709,100,-90,15,792,-784,1576,-4
,4521,2017-08-16 15:46:09.57,967,-1809,-15598,69,-77,19,718,-752,1470,17
,4522,2017-08-16 15:46:09.58,825,-1776,-15696,42,-73,15,696,-744,1440,24
,4523,2017-08-16 15:46:09.59,835,-1745,-16124,15,-76,12,740,-781,1521,20
,4524,2017-08-16 15:46:09.60,757,-1602,-16228,-12,-79,10,772,-812,1584,20
,4525,2017-08-16 15:46:09.61,784,-1680,-16497,-39,-63,7,780,-842,1622,31
,4526,2017-08-16 15:46:09.62,864,-1530,-16719,-54,-61,-2,788,-851,1639,31
,4527,2017-08-16 15:46:09.63,809,-1498,-16995,-69,-44,-12,786,-851,1637,32
,4528,2017-08-16 15:46:09.64,791,-1527,-17118,-73,-42,-19,784,-842,1626,29
,4529,2017-08-16 15:46:09.65,808,-1546,-17009,-59,-50,-28,780,-834,1614,27
,4530,2017-08-16 15:46:09.66,891,-1593,-17032,-43,-31,-31,792,-834,1626,21
,4531,2017-08-16 15:46:09.67,994,-1622,-17360,-25,-7,-37,799,-845,1644,23
,4532,2017-08-16 15:46:09.68,953,-1695,-17546,-5,14,-41,800,-846,1646,23
,4533,2017-08-16 15:46:09.69,953,-1708,-17484,14,11,-38,802,-850,1652,24
,4534,2017-08-16 15:46:09.70,1063,-1830,-17387,35,8,-38,808,-845,1653,18
,4535,2017-08-16 15:46:09.71,1056,-2025,-17278,58,20,-33,794,-840,1634,23
,4536,2017-08-16 15:46:09.72,957,-2171,-17315,76,43,-27,790,-833,1623,21
,4537,2017-08-16 15:46:09.73,1092,-2239,-17198,89,58,-20,799,-842,1641,21
,4538,2017-08-16 15:46:09.74,1109,-2312,-17009,102,52,-11,819,-850,1669,15
,4539,2017-08-16 15:46:09.75,1214,-2228,-16735,107,58,-3,806,-844,1650,19
,4540,2017-08-16 15:46:09.76,1290,-2337,-16800,105,74,-2,795,-828,1623,16
,4541,2017-08-16 15:46:09.77,1232,-2407,-16937,103,76,-3,797,-836,1633,19
,4542,2017-08-16 15:46:09.78,1190,-2492,-16899,108,54,-1,808,-848,1656,20
,4543,2017-08-16 15:46:09.79,1242,-2438,-16600,104,47,3,812,-842,1654,15
,4544,2017-08-16 15:46:09.80,1096,-2509,-16588,90,50,1,807,-827,1634,10
,4545,2017-08-16 15:46:09.81,1243,-2314,-16788,81,23,0,778,-833,1611,27
,4546,2017-08-16 15:46:09.82,1078,-2312,-16735,61,14,-5,769,-847,1616,39
,4547,2017-08-16 15:46:09.83,1117,-2431,-16710,54,-31,-4,768,-844,1612,38
,4548,2017-08-16 15:46:09.84,1056,-2389,-16551,50,-26,-5,766,-830,1596,32
,4549,2017-08-16 15:46:09.85,1087,-2469,-16775,43,-30,-1,787,-820,1607,16
,4550,2017-08-16 15:46:09.86,903,-2534,-17095,36,-29,0,791,-822,1613,15
,4551,2017-08-16 15:46:09.87,910,-2552,-17059,45,-76,6,729,-786,1515,28
,4552,2017-08-16 15:46:09.88,959,-2423,-16612,54,-117,14,706,-768,1474,31
,4553,2017-08-16 15:46:09.89,917,-2455,-16616,53,-94,14,752,-800,1552,24
,4554,2017-08-16 15:46:09.90,823,-2397,-16429,48,-51,16,803,-836,1639,16
,4555,2017-08-16 15:46:09.91,772,-2495,-16134,51,-32,22,797,-856,1653,29
,4556,2017-08-16 15:46:09.92,708,-2433,-15710,67,-31,28,796,-852,1648,28
,4557,2017-08-16 15:46:09.93,815,-2347,-15606,78,-16,35,791,-853,1644,31
,4558,2017-08-16 15:46:09.94,697,-2223,-15571,82,-12,37,801,-851,1652,25
,4559,2017-08-16 15:46:09.95,676,-2088,-15613,82,-22,37,809,-852,1661,21
,4560,2017-08-16 15:46:09.96,716,-1987,-15439,73,-44,34,801,-840,1641,19
,4561,2017-08-16 15:46:09.97,750,-1959,-15306,35,16,17,778,-830,1608,26
,4562,2017-08-16 15:46:09.98,770,-2044,-15646,11,42,6,780,-831,1611,25
,4563,2017-08-16 15:46:09.99,780,-1891,-15405,1,13,2,784,-823,1607,19
,4564,2017-08-16 15:46:10.00,886,-1792,-15116,-13,5,-8,807,-806,1613,0
,4565,2017-08-16 15:46:10.01,974,-1780,-15247,-35,42,-18,818,-830,1648,6
,4566,2017-08-16 15:46:10.02,892,-1895,-15662,-49,70,-31,810,-845,1655,17
,4567,2017-08-16 15:46:10.03,1001,-1887,-15922,-52,61,-35,805,-852,1657,23
,4568,2017-08-16 15:46:10.04,910,-1930,-16002,-53,40,-37,798,-842,1640,22
,4569,2017-08-16 15:46:10.05,1171,-1958,-15885,-51,29,-39,777,-813,1590,18
,4570,2017-08-16 15:46:10.06,1145,-1925,-16083,-58,41,-43,780,-791,1571,5
,4571,2017-08-16 15:46:10.07,1149,-2024,-16687,-65,42,-44,789,-804,1593,7
,4572,2017-08-16 15:46:10.08,1074,-2074,-16508,-63,42,-41,780,-806,1586,13
,4573,2017-08-16 15:46:10.09,1154,-2229,-16324,-54,30,-37,779,-814,1593,17
,4574,2017-08-16 15:46:10.10,1385,-2179,-16260,-32,8,-31,799,-818,1617,9
,4575,2017-08-16 15:46:10.11,1225,-2057,-16662,-34,55,-28,798,-826,1624,14
,4576,2017-08-16 15:46:10.12,1303,-2043,-16581,-31,51,-27,792,-824,1616,16
,4577,2017-08-16 15:46:10.13,1345,-2181,-16633,-13,30,-24,780,-833,1613,26
,4578,2017-08-16 15:46:10.14,1335,-2185,-16533,5,20,-24,773,-823,1596,25
,4579,2017-08-16 15:46:10.15,1206,-2326,-16705,20,12,-15,764,-812,1576,24
,4580,2017-08-16 15:46:10.16,1150,-2285,-16648,36,-3,-5,782,-800,1582,9
,4581,2017-08-16 15:46:10.17,1107,-2256,-16573,40,-12,3,800,-819,1619,9
,4582,2017-08-16 15:46:10.18,1072,-2159,-16417,41,-41,14,782,-818,1600,18
,4583,2017-08-16 15:46:10.19,1173,-2053,-16135,35,-33,16,774,-827,1601,26
,4584,2017-08-16 15:46:10.20,1089,-2080,-16275,14,-1,15,787,-834,1621,23
,4585,2017-08-16 15:46:10.21,915,-2234,-16262,6,4,16,789,-840,1629,25
,4586,2017-08-16 15:46:10.22,994,-2185,-16126,13,-4,19,792,-837,1629,22
,4587,2017-08-16 15:46:10.23,984,-2252,-16269,14,1,23,800,-845,1645,22
,4588,2017-08-16 15:46:10.24,876,-2226,-16526,14,1,22,804,-844,1648,20
,4589,2017-08-16 15:46:10.25,1125,-2117,-16462,16,-22,22,796,-843,1639,23
,4590,2017-08-16 15:46:10.26,1023,-2091,-16394,12,-33,21,812,-824,1636,6
,4591,2017-08-16 15:46:10.27,1134,-2221,-16472,10,-8,17,812,-844,1656,16
,4592,2017-08-16 15:46:10.28,1050,-2155,-16700,8,25,14,816,-856,1672,20
,4593,2017-08-16 15:46:10.29,1033,-2153,-16776,6,36,12,787,-850,1637,31
,4594,2017-08-16 15:46:10.30,1110,-2093,-16936,10,13,11,788,-810,1598,11
,4595,2017-08-16 15:46:10.31,1181,-2052,-16888,15,-15,11,800,-818,1618,9
,4596,2017-08-16 15:46:10.32,1128,-1978,-16884,8,-6,7,813,-830,1643,8
,4597,2017-08-16 15:46:10.33,1168,-1898,-16543,-4,3,3,817,-849,1666,16
,4598,2017-08-16 15:46:10.34,1225,-2070,-16552,-3,14,-1,823,-853,1676,15
,4599,2017-08-16 15:46:10.35,1121,-1954,-16635,-1,37,1,806,-854,1660,24
,4600,2017-08-16 15:46:10.36,1139,-1968,-16749,3,38,0,782,-836,1618,27
,4601,2017-08-16 15:46:10.37,1209,-1883,-16636,9,13,2,779,-826,1605,23
,4602,2017-08-16 15:46:10.38,1379,-2049,-16974,12,5,3,796,-817,1613,10
,4603,2017-08-16 15:46:10.39,1353,-2027,-17012,13,14,1,782,-821,1603,19
,4604,2017-08-16 15:46:10.40,1242,-2097,-16748,12,23,3,766,-825,1591,29
,4605,2017-08-16 15:46:10.41,1206,-2153,-16658,18,31,5,776,-841,1617,32
,4606,2017-08-16 15:46:10.42,1144,-2230,-16662,23,24,9,788,-837,1625,24
,4607,2017-08-16 15:46:10.43,1298,-2050,-16537,27,20,11,802,-844,1646,21
,4608,2017-08-16 15:46:10.44,1228,-2124,-16372,29,22,7,814,-845,1659,15
,4609,2017-08-16 15:46:10.45,1248,-2067,-16340,33,27,7,800,-848,1648,24
,4610,2017-08-16 15:46:10.46,1243,-2289,-16662,37,22,5,799,-838,1637,19
,4611,2017-08-16 15:46:10.47,1110,-2259,-16579,38,28,4,810,-844,1654,17
,4612,2017-08-16 15:46:10.48,1172,-2382,-16529,42,7,3,815,-849,1664,17
,4613,2017-08-16 15:46:10.49,1236,-2179,-16702,49,-23,6,797,-859,1656,31
,4614,2017-08-16 15:46:10.50,1207,-2287,-16657,39,-15,4,790,-855,1645,32
,4615,2017-08-16 15:46:10.51,1163,-2207,-16573,28,-26,3,806,-860,1666,27
,4616,2017-08-16 15:46:10.52,1007,-2407,-16735,20,-18,3,814,-856,1670,21
,4617,2017-08-16 15:46:10.53,1025,-2297,-16731,23,-47,11,806,-853,1659,23
,4618,2017-08-16 15:46:10.54,857,-2386,-16900,20,-36,18,808,-845,1653,18
,4619,2017-08-16 15:46:10.55,835,-2358,-16789,21,-56,24,804,-856,1660,26
,4620,2017-08-16 15:46:10.56,942,-2219,-16471,29,-81,31,801,-861,1662,30
,4621,2017-08-16 15:46:10.57,772,-2231,-16611,25,-79,36,793,-855,1648,31
,4622,2017-08-16 15:46:10.58,879,-2312,-16530,25,-64,40,809,-828,1637,9
,4623,2017-08-16 15:46:10.59,746,-2232,-16420,34,-55,48,821,-837,1658,8
,4624,2017-08-16 15:46:10.60,619,-2243,-16249,40,-53,52,803,-844,1647,20
,4625,2017-08-16 15:46:10.61,674,-2151,-16123,45,-32,59,794,-849,1643,27
,4626,2017-08-16 15:46:10.62,678,-2099,-15890,48,-15,57,786,-837,1623,25
,4627,2017-08-16 15:46:10.63,734,-2036,-15798,51,-1,52,795,-843,1638,24
,4628,2017-08-16 15:46:10.64,788,-2038,-15691,50,22,47,782,-840,1622,29
,4629,2017-08-16 15:46:10.65,911,-2068,-15698,45,63,39,762,-834,1596,36
,4630,2017-08-16 15:46:10.66,958,-2119,-15915,38,103,29,727,-799,1526,36
,4631,2017-08-16 15:46:10.67,974,-2150,-15875,35,101,23,716,-755,1471,19
,4632,2017-08-16 15:46:10.68,1026,-2005,-15691,52,39,15,709,-732,1441,11
,4633,2017-08-16 15:46:10.69,1193,-1956,-15594,50,41,2,742,-744,1486,1
,4634,2017-08-16 15:46:10.70,1286,-2081,-15597,42,43,-7,747,-743,1490,-2
,4635,2017-08-16 15:46:10.71,1289,-2085,-15641,34,83,-15,789,-784,1573,-2
,4636,2017-08-16 15:46:10.72,1357,-2129,-15434,31,84,-22,803,-817,1620,7
,4637,2017-08-16 15:46:10.73,1403,-2295,-15722,35,66,-25,807,-847,1654,20
,4638,2017-08-16 15:46:10.74,1501,-2270,-16033,46,54,-28,787,-842,1629,27
,4639,2017-08-16 15:46:10.75,1608,-2104,-16012,38,59,-33,784,-849,1633,32
,4640,2017-08-16 15:46:10.76,1493,-2320,-15857,32,58,-38,793,-847,1640,27
,4641,2017-08-16 15:46:10.77,1534,-2330,-15849,32,77,-38,802,-854,1656,26
,4642,2017-08-16 15:46:10.78,1503,-2399,-15926,37,85,-35,808,-848,1656,20
,4643,2017-08-16 15:46:10.79,1451,-2422,-16022,45,67,-30,802,-842,1644,20
,4644,2017-08-16 15:46:10.80,1481,-2348,-16203,53,48,-25,790,-821,1611,15
,4645,2017-08-16 15:46:10.81,1617,-2279,-15989,48,38,-20,799,-829,1628,15
,4646,2017-08-16 15:46:10.82,1346,-2287,-16252,33,28,-19,790,-830,1620,20
,4647,2017-08-16 15:46:10.83,1426,-2271,-16330,25,3,-14,783,-829,1612,23
,4648,2017-08-16 15:46:10.84,1212,-2345,-16370,17,-27,-6,778,-810,1588,16
,4649,2017-08-16 15:46:10.85,1176,-2242,-16246,8,-49,4,800,-828,1628,14
,4650,2017-08-16 15:46:10.86,1258,-2163,-16312,-10,-47,11,808,-823,1631,7
,4651,2017-08-16 15:46:10.87,1162,-2056,-16416,-26,-51,16,822,-836,1658,7
,4652,2017-08-16 15:46:10.88,1132,-2127,-16785,-41,-54,18,817,-832,1649,7
,4653,2017-08-16 15:46:10.89,943,-2208,-17005,-49,-84,23,823,-847,1670,12
,4654,2017-08-16 15:46:10.90,1135,-2326,-17129,-41,-115,29,824,-861,1685,18
,4655,2017-08-16 15:46:10.91,1079,-2261,-17020,-37,-107,38,825,-870,1695,22
,4656,2017-08-16 15:46:10.92,916,-2266,-17146,-37,-99,45,816,-861,1677,22
,4657,2017-08-16 15:46:10.93,1020,-2105,-17007,-27,-107,53,812,-861,1673,24
,4658,2017-08-16 15:46:10.94,887,-2122,-17008,-30,-75,57,804,-847,1651,21
,4659,2017-08-16 15:46:10.95,818,-2198,-17011,-30,-66,60,816,-847,1663,15
,4660,2017-08-16 15:46:10.96,664,-2233,-17045,-14,-52,67,800,-835,1635,17
,4661,2017-08-16 15:46:10.97,882,-2091,-17001,-3,-42,74,772,-828,1600,28
,4662,2017-08-16 15:46:10.98,783,-2048,-17175,-4,-52,78,757,-795,1552,19
,4663,2017-08-16 15:46:10.99,882,-1910,-17309,-11,-44,78,778,-824,1602,23
,4664,2017-08-16 15:46:11.00,955,-1953,-17362,-19,-46,75,795,-859,1654,32
,4665,2017-08-16 15:46:11.01,947,-1919,-17282,-36,-23,67,808,-891,1699,41
,4666,2017-08-16 15:46:11.02,901,-1945,-17583,-46,-18,59,800,-885,1685,42
,4667,2017-08-16 15:46:11.03,1124,-1861,-17448,-51,-2,51,812,-875,1687,31
,4668,2017-08-16 15:46:11.04,1162,-1853,-17543,-63,31,41,816,-858,1674,21
,4669,2017-08-16 15:46:11.05,1090,-1903,-17832,-64,44,30,814,-858,1672,22
,4670,2017-08-16 15:46:11.06,1135,-1964,-17937,-52,21,22,808,-846,1654,19
,4671,2017-08-16 15:46:11.07,1216,-1984,-17948,-34,-7,18,809,-857,1666,24
,4672,2017-08-16 15:46:11.08,1152,-2147,-18253,-23,-3,15,807,-837,1644,15
,4673,2017-08-16 15:46:11.09,1252,-2112,-18115,-5,-2,15,814,-849,1663,17
,4674,2017-08-16 15:46:11.10,1242,-2234,-18146,0,21,16,813,-857,1670,22
,4675,2017-08-16 15:46:11.11,1193,-2267,-18148,12,10,16,815,-868,1683,26
,4676,2017-08-16 15:46:11.12,1411,-2246,-17975,23,6,19,816,-840,1656,12
,4677,2017-08-16 15:46:11.13,1457,-2239,-17951,24,21,19,809,-839,1648,15
,4678,2017-08-16 15:46:11.14,1335,-2385,-18016,21,52,17,804,-832,1636,14
,4679,2017-08-16 15:46:11.15,1310,-2402,-17940,29,57,19,824,-848,1672,12
,4680,2017-08-16 15:46:11.16,1332,-2314,-17875,33,41,20,808,-849,1657,20
,4681,2017-08-16 15:46:11.17,1322,-2245,-17858,38,27,20,806,-869,1675,31
,4682,2017-08-16 15:46:11.18,1472,-2269,-17615,36,23,16,823,-861,1684,19
,4683,2017-08-16 15:46:11.19,1487,-2239,-17627,39,19,11,838,-868,1706,15
,4684,2017-08-16 15:46:11.20,1409,-2276,-17395,45,16,7,824,-856,1680,16
,4685,2017-08-16 15:46:11.21,1321,-2139,-17100,54,-4,4,815,-856,1671,20
,4686,2017-08-16 15:46:11.22,1375,-2216,-16961,58,-10,7,806,-836,1642,15
,4687,2017-08-16 15:46:11.23,1375,-2134,-16988,56,10,0,815,-855,1670,20
,4688,2017-08-16 15:46:11.24,1175,-2202,-16753,49,4,-2,828,-861,1689,16
,4689,2017-08-16 15:46:11.25,1162,-2244,-16396,51,-12,-1,843,-876,1719,16
,4690,2017-08-16 15:46:11.26,1394,-2274,-16203,53,-1,0,817,-858,1675,20
,4691,2017-08-16 15:46:11.27,1303,-2283,-16136,47,24,8,818,-859,1677,20
,4692,2017-08-16 15:46:11.28,1225,-2316,-16139,42,36,12,805,-846,1651,20
,4693,2017-08-16 15:46:11.29,1278,-2376,-16231,37,29,17,785,-829,1614,22
,4694,2017-08-16 15:46:11.30,1466,-2268,-16096,33,17,23,746,-784,1530,19
,4695,2017-08-16 15:46:11.31,1453,-2325,-16192,23,20,27,776,-819,1595,21
,4696,2017-08-16 15:46:11.32,1502,-2316,-16147,7,38,32,806,-851,1657,22
,4697,2017-08-16 15:46:11.33,1369,-2585,-16234,-4,35,52,824,-876,1700,26
,4698,2017-08-16 15:46:11.34,1357,-2810,-16248,-8,30,87,810,-864,1674,27
,4699,2017-08-16 15:46:11.35,1346,-3249,-16285,-4,12,147,814,-859,1673,22
,4700,2017-08-16 15:46:11.36,1241,-3707,-16202,9,-11,239,805,-848,1653,21
,4701,2017-08-16 15:46:11.37,1241,-4066,-16137,23,-31,363,819,-863,1682,22
,4702,2017-08-16 15:46:11.38,1366,-4294,-15866,34,-37,520,817,-858,1675,20
,4703,2017-08-16 15:46:11.39,1372,-4463,-15786,45,-35,696,822,-869,1691,23
,4704,2017-08-16 15:46:11.40,1499,-4297,-15249,59,-39,881,816,-864,1680,24
,4705,2017-08-16 15:46:11.41,1671,-4248,-15440,60,-10,1061,824,-868,1692,22
,4706,2017-08-16 15:46:11.42,1724,-4175,-15633,54,12,1239,813,-863,1676,25
,4707,2017-08-16 15:46:11.43,1831,-3885,-15613,66,5,1400,811,-862,1673,25
,4708,2017-08-16 15:46:11.44,2084,-3326,-15586,77,-1,1540,799,-846,1645,23
,4709,2017-08-16 15:46:11.45,2288,-2873,-15731,66,29,1644,810,-863,1673,26
,4710,2017-08-16 15:46:11.46,2239,-2496,-15607,44,102,1711,802,-868,1670,33
,4711,2017-08-16 15:46:11.47,2216,-2114,-15799,51,57,1757,782,-854,1636,36
,4712,2017-08-16 15:46:11.48,2133,-1730,-16062,61,15,1775,779,-811,1590,16
,4713,2017-08-16 15:46:11.49,2165,-1454,-16081,57,-7,1771,837,-824,1661,-6
,4714,2017-08-16 15:46:11.50,2225,-1278,-15997,60,-30,1744,844,-842,1686,-1
,4715,2017-08-16 15:46:11.51,2098,-822,-16485,52,-45,1700,840,-869,1709,14
,4716,2017-08-16 15:46:11.52,1966,-1062,-16080,54,-90,1646,824,-863,1687,19
,4717,2017-08-16 15:46:11.53,1848,-918,-16061,66,-132,1583,835,-867,1702,16
,4718,2017-08-16 15:46:11.54,1653,-814,-16256,68,-150,1508,827,-862,1689,17
,4719,2017-08-16 15:46:11.55,1585,-846,-16203,61,-160,1430,787,-844,1631,28
,4720,2017-08-16 15:46:11.56,1302,-953,-15843,59,-158,1354,755,-805,1560,25
,4721,2017-08-16 15:46:11.57,1277,-969,-16008,65,-153,1275,794,-825,1619,15
,4722,2017-08-16 15:46:11.58,939,-917,-15879,65,-147,1200,817,-832,1649,7
,4723,2017-08-16 15:46:11.59,838,-948,-15798,76,-163,1121,826,-850,1676,12
,4724,2017-08-16 15:46:11.60,576,-986,-15885,75,-166,1038,809,-835,1644,13
,4725,2017-08-16 15:46:11.61,581,-1082,-15804,72,-179,957,808,-846,1654,19
,4726,2017-08-16 15:46:11.62,439,-1167,-15764,70,-161,879,800,-846,1646,23
,4727,2017-08-16 15:46:11.63,306,-1206,-15723,71,-140,800,802,-862,1664,30
,4728,2017-08-16 15:46:11.64,125,-1309,-15571,60,-121,726,800,-839,1639,19
,4729,2017-08-16 15:46:11.65,28,-1584,-15773,66,-142,658,774,-818,1592,22
,4730,2017-08-16 15:46:11.66,-113,-1544,-15805,70,-127,595,746,-766,1512,10
,4731,2017-08-16 15:46:11.67,-36,-1604,-15886,57,-132,534,760,-777,1537,8
,4732,2017-08-16 15:46:11.68,-85,-1595,-15760,51,-119,470,755,-761,1516,3
,4733,2017-08-16 15:46:11.69,-154,-1575,-15730,42,-92,405,793,-797,1590,2
,4734,2017-08-16 15:46:11.70,-346,-1368,-15430,40,-82,337,812,-813,1625,0
,4735,2017-08-16 15:46:11.71,-457,-1322,-15703,39,-87,261,821,-845,1666,12
,4736,2017-08-16 15:46:11.72,-457,-1075,-16289,40,-80,169,804,-841,1645,18
,4737,2017-08-16 15:46:11.73,-351,-640,-16360,38,-74,54,813,-853,1666,20
,4738,2017-08-16 15:46:11.74,-365,-58,-16229,38,-84,-89,815,-844,1659,14
,4739,2017-08-16 15:46:11.75,-326,437,-16159,28,-64,-263,827,-857,1684,15
,4740,2017-08-16 15:46:11.76,-450,651,-16407,11,-19,-460,794,-843,1637,24
,4741,2017-08-16 15:46:11.77,-392,663,-16927,0,-18,-664,790,-840,1630,25
,4742,2017-08-16 15:46:11.78,-374,749,-16970,-14,-31,-870,770,-802,1572,16
,4743,2017-08-16 15:46:11.79,-601,676,-17123,-36,-72,-1071,796,-812,1608,8
,4744,2017-08-16 15:46:11.80,-365,261,-17007,-52,-141,-1257,801,-812,1613,5
,4745,2017-08-16 15:46:11.81,-594,-325,-16816,-60,-176,-1418,831,-838,1669,3
,4746,2017-08-16 15:46:11.82,-353,-1057,-16815,-55,-239,-1539,827,-846,1673,9
,4747,2017-08-16 15:46:11.83,-542,-1721,-16206,-52,-207,-1625,834,-863,1697,14
,4748,2017-08-16 15:46:11.84,-441,-2612,-15881,-40,-181,-1661,780,-827,1607,23
,4749,2017-08-16 15:46:11.85,-587,-3207,-16091,-19,-137,-1659,732,-797,1529,32
,4750,2017-08-16 15:46:11.86,-443,-3498,-16218,8,-127,-1615,712,-754,1466,21
,4751,2017-08-16 15:46:11.87,-498,-3767,-16407,16,-78,-1551,752,-770,1522,9
,4752,2017-08-16 15:46:11.88,-351,-3949,-16469,8,-38,-1470,769,-781,1550,6
,4753,2017-08-16 15:46:11.89,-504,-3882,-16427,-5,12,-1379,811,-831,1642,10
,4754,2017-08-16 15:46:11.90,-363,-3733,-16647,-23,33,-1283,830,-840,1670,5
,4755,2017-08-16 15:46:11.91,-298,-3616,-16761,-51,25,-1186,824,-857,1681,16
,4756,2017-08-16 15:46:11.92,-154,-3471,-16630,-80,30,-1096,790,-846,1636,28
,4757,2017-08-16 15:46:11.93,-39,-3379,-16684,-105,43,-1015,809,-858,1667,24
,4758,2017-08-16 15:46:11.94,33,-3276,-16768,-128,66,-943,804,-838,1642,17
,4759,2017-08-16 15:46:11.95,84,-3118,-16832,-142,84,-875,824,-850,1674,13
,4760,2017-08-16 15:46:11.96,138,-3009,-16858,-153,105,-812,796,-829,1625,16
,4761,2017-08-16 15:46:11.97,178,-3047,-16939,-155,114,-756,820,-839,1659,9
,4762,2017-08-16 15:46:11.98,355,-2973,-16745,-147,126,-704,809,-828,1637,9
,4763,2017-08-16 15:46:11.99,477,-2885,-16577,-134,133,-653,820,-851,1671,15
,4764,2017-08-16 15:46:12.00,484,-2994,-16690,-115,163,-608,811,-861,1672,25
,4765,2017-08-16 15:46:12.01,648,-2859,-16681,-90,178,-564,806,-873,1679,33
,4766,2017-08-16 15:46:12.02,849,-2906,-16969,-70,193,-523,780,-839,1619,29
,4767,2017-08-16 15:46:12.03,901,-2811,-17137,-51,196,-488,805,-847,1652,21
,4768,2017-08-16 15:46:12.04,1068,-2613,-16793,-47,209,-455,798,-852,1650,27
,4769,2017-08-16 15:46:12.05,1002,-2532,-16399,-43,204,-428,815,-862,1677,23
,4770,2017-08-16 15:46:12.06,1108,-2575,-16206,-34,213,-401,792,-832,1624,20
,4771,2017-08-16 15:46:12.07,1177,-2529,-16392,-15,196,-352,784,-834,1618,25
,4772,2017-08-16 15:46:12.08,1223,-2671,-16765,-3,170,-329,765,-823,1588,29
,4773,2017-08-16 15:46:12.09,1396,-2573,-16949,2,137,-310,788,-851,1639,31
,4774,2017-08-16 15:46:12.10,1433,-2621,-17159,-4,131,-295,786,-874,1660,44
,4775,2017-08-16 15:46:12.11,1422,-2643,-17049,-13,116,-281,802,-900,1702,49
,4776,2017-08-16 15:46:12.12,1345,-2524,-16708,-20,98,-265,796,-901,1697,52
,4777,2017-08-16 15:46:12.13,1219,-2447,-16161,-19,68,-253,806,-910,1716,52
,4778,2017-08-16 15:46:12.14,1218,-2318,-15994,-23,57,-240,796,-876,1672,40
,4779,2017-08-16 15:46:12.15,1179,-2284,-16066,-31,68,-231,814,-860,1674,23
,4780,2017-08-16 15:46:12.16,1119,-2243,-16022,-27,28,-220,814,-835,1649,10
,4781,2017-08-16 15:46:12.17,1099,-2174,-15889,-19,-5,-208,824,-852,1676,14
,4782,2017-08-16 15:46:12.18,1115,-2019,-15875,-29,-18,-197,800,-857,1657,28
,4783,2017-08-16 15:46:12.19,1192,-1959,-15847,-43,-14,-191,815,-871,1686,28
,4784,2017-08-16 15:46:12.20,1026,-2040,-16238,-60,-8,-184,790,-844,1634,27
,4785,2017-08-16 15:46:12.21,1128,-1873,-16132,-77,-25,-177,796,-836,1632,20
,4786,2017-08-16 15:46:12.22,1084,-1803,-15879,-98,-19,-172,780,-819,1599,19
,4787,2017-08-16 15:46:12.23,1235,-1682,-15833,-118,3,-170,790,-824,1614,17
,4788,2017-08-16 15:46:12.24,1293,-1702,-16335,-130,-5,-165,760,-782,1542,11
,4789,2017-08-16 15:46:12.25,1149,-1607,-16526,-136,9,-168,749,-787,1536,19
,4790,2017-08-16 15:46:12.26,1317,-1585,-16312,-138,-16,-159,672,-742,1414,35
,4791,2017-08-16 15:46:12.27,1363,-1611,-16527,-133,-13,-158,712,-776,1488,32
,4792,2017-08-16 15:46:12.28,1487,-1554,-16780,-132,7,-154,762,-826,1588,32
,4793,2017-08-16 15:46:12.29,1528,-1522,-16557,-129,23,-153,815,-874,1689,29
,4794,2017-08-16 15:46:12.30,1300,-1693,-16694,-113,32,-150,812,-864,1676,26
,4795,2017-08-16 15:46:12.31,1594,-1697,-16569,-86,28,-145,820,-866,1686,23
,4796,2017-08-16 15:46:12.32,1490,-1668,-16552,-60,39,-141,798,-852,1650,27
,4797,2017-08-16 15:46:12.33,1546,-1722,-16579,-33,52,-137,789,-841,1630,26
,4798,2017-08-16 15:46:12.34,1649,-1847,-16567,-12,64,-131,728,-766,1494,19
,4799,2017-08-16 15:46:12.35,1632,-1878,-16603,15,58,-125,742,-762,1504,10
,4800,2017-08-16 15:46:12.36,1628,-1892,-16654,26,77,-124,756,-752,1508,-2
