// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 2g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,5277,2017-08-27 15:49:07.99,1443,-1757,-16720,134,106,-23,-1949,-2007,58,1978
,5278,2017-08-27 15:49:08.00,1390,-1813,-16690,141,104,-23,-1835,-1975,140,1905
,5279,2017-08-27 15:49:08.01,1485,-1845,-16329,156,111,-24,-1684,-1904,220,1794
,5280,2017-08-27 15:49:08.02,1535,-2031,-16220,177,128,-23,-1506,-1779,273,1642
,5281,2017-08-27 15:49:08.03,1514,-1995,-16259,188,146,-25,-1377,-1680,303,1528
,5282,2017-08-27 15:49:08.04,1580,-1866,-16153,203,154,-27,-1325,-1638,313,1481
,5283,2017-08-27 15:49:08.05,1602,-1782,-16121,208,162,-26,-1237,-1553,316,1395
,5284,2017-08-27 15:49:08.06,1586,-1829,-16413,213,166,-28,-1086,-1403,317,1244
,5285,2017-08-27 15:49:08.07,1818,-1943,-16503,215,156,-32,-978,-1296,318,1137
,5286,2017-08-27 15:49:08.08,1790,-1993,-16232,227,147,-35,-935,-1278,343,1106
,5287,2017-08-27 15:49:08.09,1874,-2090,-16157,236,143,-32,-753,-1121,368,937
,5288,2017-08-27 15:49:08.10,1819,-2130,-16107,250,145,-29,-2,-468,466,235
,5289,2017-08-27 15:49:08.11,1933,-2280,-16049,272,146,-29,1064,561,503,-812
,5290,2017-08-27 15:49:08.12,2040,-2333,-15900,297,147,-26,1032,686,346,-859
,5291,2017-08-27 15:49:08.13,2056,-2348,-15939,315,155,-27,730,484,246,-607
,5292,2017-08-27 15:49:08.14,2058,-2437,-16015,323,162,-27,723,519,204,-621
,5293,2017-08-27 15:49:08.15,2033,-2407,-16062,325,164,-28,1473,1311,162,-1392
,5294,2017-08-27 15:49:08.16,2102,-2475,-16030,320,162,-28,786,777,9,-781
,5295,2017-08-27 15:49:08.17,2090,-2506,-16062,307,163,-31,-177,-150,-27,163
,5296,2017-08-27 15:49:08.18,2137,-2703,-16030,293,156,-33,-1119,-1092,-27,1105
,5297,2017-08-27 15:49:08.19,2244,-2702,-16036,276,160,-38,-1751,-1722,-29,1736
,5298,2017-08-27 15:49:08.20,2342,-2813,-15968,256,161,-38,-2039,-2021,-18,2030
,5299,2017-08-27 15:49:08.21,2241,-3058,-16124,237,158,-31,-2048,-2048,0,2048
,5300,2017-08-27 15:49:08.22,2252,-2999,-16242,222,147,-27,-1800,-1834,34,1817
,5301,2017-08-27 15:49:08.23,2246,-2841,-15996,204,124,-23,-1420,-1489,69,1454
,5302,2017-08-27 15:49:08.24,2403,-2820,-15988,188,120,-17,-1489,-1525,36,1507
,5303,2017-08-27 15:49:08.25,2586,-2795,-16063,176,120,-23,-1650,-1663,13,1656
,5304,2017-08-27 15:49:08.26,2656,-2856,-16127,168,125,-33,-1069,-1173,104,1121
,5305,2017-08-27 15:49:08.27,2725,-3033,-16361,174,145,-43,-956,-1064,108,1010
,5306,2017-08-27 15:49:08.28,2936,-2913,-16231,194,154,-60,-1406,-1433,27,1419
,5307,2017-08-27 15:49:08.29,2845,-3334,-16445,211,164,-72,-1832,-1810,-22,1821
,5308,2017-08-27 15:49:08.30,3029,-3325,-16814,220,172,-82,-2048,-2023,-25,2035
,5309,2017-08-27 15:49:08.31,2948,-3269,-17260,218,158,-100,-2048,-2048,0,2048
,5310,2017-08-27 15:49:08.32,2996,-3545,-17419,208,149,-110,-2048,-2048,0,2048
,5311,2017-08-27 15:49:08.33,3070,-3534,-17031,195,120,-109,-2048,-2048,0,2048
,5312,2017-08-27 15:49:08.34,2839,-3650,-16881,177,98,-109,-2048,-2045,-3,2046
,5313,2017-08-27 15:49:08.35,2759,-3888,-16826,167,86,-96,-2036,-2032,-4,2034
,5314,2017-08-27 15:49:08.36,2797,-3847,-16483,169,77,-74,-1680,-1696,16,1688
,5315,2017-08-27 15:49:08.37,2690,-3970,-16191,175,74,-56,-153,-308,155,230
,5316,2017-08-27 15:49:08.38,2672,-4007,-16188,189,69,-40,1143,896,247,-1019
,5317,2017-08-27 15:49:08.39,2609,-3953,-16118,200,44,-26,-49,-120,71,84
,5318,2017-08-27 15:49:08.40,2622,-3525,-16849,209,26,-11,-432,-799,367,615
,5319,2017-08-27 15:49:08.41,2541,-3468,-16520,203,-3,1,915,271,644,-593
,5320,2017-08-27 15:49:08.42,2590,-3723,-16345,178,-21,8,2047,2001,46,-2024
,5321,2017-08-27 15:49:08.43,2444,-3831,-16599,157,-27,13,2047,2024,23,-2035
,5322,2017-08-27 15:49:08.44,2225,-3984,-16925,146,-42,13,2047,2021,26,-2034
,5323,2017-08-27 15:49:08.45,2458,-3983,-16997,146,-62,4,2047,2028,19,-2037
,5324,2017-08-27 15:49:08.46,2436,-3594,-16766,148,-78,-10,2047,2027,20,-2037
,5325,2017-08-27 15:49:08.47,2274,-3501,-16662,95,-100,-29,2047,2020,27,-2033
,5326,2017-08-27 15:49:08.48,2550,-3557,-16749,23,-102,-61,2047,2023,24,-2035
,5327,2017-08-27 15:49:08.49,2517,-3661,-16626,-8,-104,-94,2047,2024,23,-2035
,5328,2017-08-27 15:49:08.50,2529,-3793,-16354,-18,-106,-123,2047,2026,21,-2036
,5329,2017-08-27 15:49:08.51,2501,-3788,-16094,-25,-83,-153,2047,2018,29,-2032
,5330,2017-08-27 15:49:08.52,2667,-3799,-15967,-14,-56,-178,2047,2016,31,-2031
,5331,2017-08-27 15:49:08.53,2618,-3861,-15713,1,-31,-192,2047,2015,32,-2031
,5332,2017-08-27 15:49:08.54,2459,-3696,-15858,9,-7,-205,2047,2018,29,-2032
,5333,2017-08-27 15:49:08.55,2531,-3553,-15990,2,-9,-211,2047,2017,30,-2032
,5334,2017-08-27 15:49:08.56,2480,-3725,-15949,-9,0,-206,2047,2016,31,-2031
,5335,2017-08-27 15:49:08.57,2448,-3840,-15791,-12,-3,-199,2047,1667,380,-1857
,5336,2017-08-27 15:49:08.58,2548,-3694,-15609,-19,9,-180,68,-102,170,17
,5337,2017-08-27 15:49:08.59,2509,-3676,-16024,-32,17,-161,-1724,-1006,-718,1365
,5338,2017-08-27 15:49:08.60,2675,-3579,-16306,-53,20,-143,-660,43,-703,308
,5339,2017-08-27 15:49:08.61,2708,-3439,-16685,-86,20,-123,1824,1971,-147,-1897
,5340,2017-08-27 15:49:08.62,2589,-3516,-17328,-135,17,-112,2047,2030,17,-2038
,5341,2017-08-27 15:49:08.63,2629,-3288,-17600,-187,15,-102,2047,2025,22,-2036
,5342,2017-08-27 15:49:08.64,2623,-3113,-17986,-261,-10,-95,2047,2019,28,-2033
,5343,2017-08-27 15:49:08.65,2805,-2875,-17872,-338,-44,-91,2047,2010,37,-2028
,5344,2017-08-27 15:49:08.66,2907,-2913,-17605,-395,-47,-93,2047,2023,24,-2035
,5345,2017-08-27 15:49:08.67,3039,-2970,-17458,-425,-49,-94,2047,2019,28,-2033
,5346,2017-08-27 15:49:08.68,2950,-2918,-17201,-425,-52,-103,2047,2022,25,-2034
,5347,2017-08-27 15:49:08.69,2789,-2798,-17060,-396,-68,-109,2047,2019,28,-2033
,5348,2017-08-27 15:49:08.70,2601,-2860,-16950,-355,-66,-116,2047,2022,25,-2034
,5349,2017-08-27 15:49:08.71,2591,-2657,-16717,-310,-65,-124,2047,2024,23,-2035
,5350,2017-08-27 15:49:08.72,2308,-2734,-16674,-265,-55,-123,2047,2019,28,-2033
,5351,2017-08-27 15:49:08.73,2320,-2827,-16617,-215,-62,-126,2047,2020,27,-2033
,5352,2017-08-27 15:49:08.74,2152,-2980,-16855,-161,-93,-129,2047,2024,23,-2035
,5353,2017-08-27 15:49:08.75,2211,-2809,-17056,-123,-111,-123,2047,2019,28,-2033
,5354,2017-08-27 15:49:08.76,2393,-2450,-16826,-119,-103,-129,2047,2019,28,-2033
,5355,2017-08-27 15:49:08.77,2405,-2168,-16316,-139,-67,-151,2047,2016,31,-2031
,5356,2017-08-27 15:49:08.78,2497,-2229,-16289,-183,41,-184,2047,1883,164,-1965
,5357,2017-08-27 15:49:08.79,2321,-2048,-16629,-207,106,-192,1295,346,949,-820
,5358,2017-08-27 15:49:08.80,2292,-1844,-16898,-237,132,-201,-762,0,-762,381
,5359,2017-08-27 15:49:08.81,2329,-1690,-16756,-283,144,-212,270,1162,-892,-716
,5360,2017-08-27 15:49:08.82,2435,-1767,-16383,-331,179,-213,2047,2013,34,-2030
,5361,2017-08-27 15:49:08.83,2421,-1843,-16000,-347,196,-218,2047,2019,28,-2033
,5362,2017-08-27 15:49:08.84,2560,-1784,-16097,-330,184,-210,2047,2016,31,-2031
,5363,2017-08-27 15:49:08.85,2629,-1728,-16587,-326,207,-195,2047,1994,53,-2020
,5364,2017-08-27 15:49:08.86,2692,-1874,-16678,-326,229,-180,2047,1940,107,-1993
,5365,2017-08-27 15:49:08.87,2552,-1996,-17182,-305,215,-162,2047,1709,338,-1878
,5366,2017-08-27 15:49:08.88,2587,-1947,-17317,-281,204,-135,2047,1431,616,-1739
,5367,2017-08-27 15:49:08.89,2521,-1940,-17195,-257,181,-104,2047,1263,784,-1655
,5368,2017-08-27 15:49:08.90,2335,-2029,-17261,-236,154,-72,2047,1078,969,-1562
,5369,2017-08-27 15:49:08.91,2298,-2075,-17079,-200,127,-38,-242,181,-423,30
,5370,2017-08-27 15:49:08.92,2524,-2023,-16702,-145,94,2,-2048,-1044,-1004,1546
,5371,2017-08-27 15:49:08.93,2253,-1927,-16349,-91,71,39,-2048,-1784,-264,1916
,5372,2017-08-27 15:49:08.94,2322,-1895,-16448,-49,41,75,-2048,-2048,0,2048
,5373,2017-08-27 15:49:08.95,2378,-1713,-16382,-20,27,108,-2048,-2048,0,2048
,5374,2017-08-27 15:49:08.96,2379,-1640,-16185,2,4,131,-2048,-2048,0,2048
,5375,2017-08-27 15:49:08.97,2416,-1642,-16439,18,-13,152,-2048,-2032,-16,2040
,5376,2017-08-27 15:49:08.98,2409,-1381,-16617,12,-38,171,-1652,-1618,-34,1635
,5377,2017-08-27 15:49:08.99,2681,-1557,-17216,-27,-55,178,-653,-820,167,736
,5378,2017-08-27 15:49:09.00,2584,-1491,-17361,-67,-58,182,-204,-472,268,338
,5379,2017-08-27 15:49:09.01,2717,-1567,-17077,-100,-60,186,-849,-1008,159,928
,5380,2017-08-27 15:49:09.02,2602,-1570,-16933,-119,-50,187,-1561,-1625,64,1593
,5381,2017-08-27 15:49:09.03,2581,-1585,-16776,-117,-29,176,-1947,-1983,36,1965
,5382,2017-08-27 15:49:09.04,2862,-1347,-16309,-100,-2,170,-1967,-2031,64,1999
,5383,2017-08-27 15:49:09.05,2556,-1582,-16380,-70,29,153,-1701,-1831,130,1766
,5384,2017-08-27 15:49:09.06,2888,-1413,-16222,-34,58,143,-1418,-1621,203,1519
,5385,2017-08-27 15:49:09.07,2859,-1460,-16085,5,82,123,-1086,-1367,281,1226
,5386,2017-08-27 15:49:09.08,2950,-1504,-16168,35,107,106,-405,-791,386,598
,5387,2017-08-27 15:49:09.09,3146,-1497,-16307,49,125,91,39,-338,377,149
,5388,2017-08-27 15:49:09.10,2999,-1736,-16522,49,144,81,-137,-378,241,257
,5389,2017-08-27 15:49:09.11,2890,-2001,-17311,31,137,77,-417,-615,198,516
,5390,2017-08-27 15:49:09.12,2947,-1567,-17838,7,104,76,-488,-732,244,610
,5391,2017-08-27 15:49:09.13,3035,-1500,-16920,-17,60,73,-502,-795,293,648
,5392,2017-08-27 15:49:09.14,3137,-1785,-16476,-30,63,74,-490,-805,315,647
,5393,2017-08-27 15:49:09.15,3039,-1925,-16647,-27,55,76,-272,-619,347,445
,5394,2017-08-27 15:49:09.16,3275,-1716,-16608,-11,39,75,155,-226,381,35
,5395,2017-08-27 15:49:09.17,3314,-1557,-16430,12,40,69,517,146,371,-331
,5396,2017-08-27 15:49:09.18,3093,-1690,-16409,39,41,60,632,310,322,-471
,5397,2017-08-27 15:49:09.19,3348,-1592,-16391,74,40,59,710,404,306,-557
,5398,2017-08-27 15:49:09.20,3188,-1474,-16089,93,29,41,1039,713,326,-876
,5399,2017-08-27 15:49:09.21,3257,-1645,-16311,109,42,40,1306,991,315,-1148
,5400,2017-08-27 15:49:09.22,3417,-1503,-16348,116,42,33,1500,1207,293,-1353
,5401,2017-08-27 15:49:09.23,3001,-1514,-16533,105,23,26,1592,1319,273,-1455
,5402,2017-08-27 15:49:09.24,3260,-1424,-16284,82,14,25,1325,945,380,-1135
,5403,2017-08-27 15:49:09.25,2944,-1638,-16233,55,0,21,906,515,391,-710
,5404,2017-08-27 15:49:09.26,3225,-1679,-16080,40,-6,23,539,274,265,-406
,5405,2017-08-27 15:49:09.27,3201,-1521,-16024,30,-13,17,-564,-624,60,594
,5406,2017-08-27 15:49:09.28,3340,-1664,-16069,17,-20,14,-1499,-1460,-39,1479
,5407,2017-08-27 15:49:09.29,3186,-1810,-16484,19,-19,9,-1115,-1147,32,1131
,5408,2017-08-27 15:49:09.30,3345,-1677,-16223,32,-28,6,827,637,190,-732
,5409,2017-08-27 15:49:09.31,3259,-1677,-16322,45,-28,-2,2047,2026,21,-2036
,5410,2017-08-27 15:49:09.32,3340,-1588,-16439,50,-28,-10,2047,2027,20,-2037
,5411,2017-08-27 15:49:09.33,3217,-1734,-16275,52,-22,-11,2047,2027,20,-2037
,5412,2017-08-27 15:49:09.34,3362,-1828,-16470,59,-11,-13,2047,2027,20,-2037
,5413,2017-08-27 15:49:09.35,3317,-1767,-16507,70,-13,-11,2047,2019,28,-2033
,5414,2017-08-27 15:49:09.36,3203,-1833,-16402,83,-13,-10,2047,991,1056,-1519
,5415,2017-08-27 15:49:09.37,3281,-1675,-16151,83,-15,-3,-911,-819,-92,865
,5416,2017-08-27 15:49:09.38,3262,-1583,-16048,74,-15,1,-1758,-1127,-631,1442
,5417,2017-08-27 15:49:09.39,3129,-1656,-16204,58,-26,5,-822,-332,-490,577
,5418,2017-08-27 15:49:09.40,3063,-1652,-16411,38,-41,11,-637,-527,-110,582
,5419,2017-08-27 15:49:09.41,3128,-1786,-16608,12,-49,16,-1242,-1281,39,1261
,5420,2017-08-27 15:49:09.42,3101,-1539,-16517,-1,-55,20,-1397,-1512,115,1454
,5421,2017-08-27 15:49:09.43,3196,-1659,-16526,-18,-60,20,-663,-912,249,787
,5422,2017-08-27 15:49:09.44,3142,-1748,-16988,-35,-53,22,-243,-524,281,383
,5423,2017-08-27 15:49:09.45,3049,-1694,-17141,-42,-71,20,-614,-810,196,712
,5424,2017-08-27 15:49:09.46,3171,-1676,-17128,-52,-97,20,-951,-1127,176,1039
,5425,2017-08-27 15:49:09.47,3055,-1816,-17156,-66,-102,23,-980,-1196,216,1088
,5426,2017-08-27 15:49:09.48,3076,-1759,-17148,-72,-112,25,-746,-1021,275,883
,5427,2017-08-27 15:49:09.49,3067,-1792,-17022,-68,-126,30,-406,-717,311,561
,5428,2017-08-27 15:49:09.50,2957,-1901,-16776,-60,-126,36,-86,-400,314,243
,5429,2017-08-27 15:49:09.51,2898,-1921,-16747,-42,-129,41,132,-161,293,14
,5430,2017-08-27 15:49:09.52,2742,-2017,-16756,-6,-125,46,337,52,285,-194
,5431,2017-08-27 15:49:09.53,2859,-1896,-16376,38,-123,57,889,555,334,-722
,5432,2017-08-27 15:49:09.54,2691,-1949,-16331,71,-137,62,1774,1383,391,-1578
,5433,2017-08-27 15:49:09.55,2397,-1881,-16735,87,-147,74,2047,1946,101,-1996
,5434,2017-08-27 15:49:09.56,2646,-1764,-16648,95,-149,91,2047,1917,130,-1982
,5435,2017-08-27 15:49:09.57,2544,-1849,-16395,97,-157,91,2047,1757,290,-1902
,5436,2017-08-27 15:49:09.58,2362,-1941,-16459,96,-165,96,2047,1272,775,-1659
,5437,2017-08-27 15:49:09.59,2425,-2124,-16577,95,-162,102,2047,904,1143,-1475
,5438,2017-08-27 15:49:09.60,2604,-2003,-16650,103,-166,100,2047,737,1310,-1392
,5439,2017-08-27 15:49:09.61,2346,-1970,-16592,104,-162,89,-273,315,-588,-21
,5440,2017-08-27 15:49:09.62,2327,-1845,-16888,96,-177,73,-1065,116,-1181,474
,5441,2017-08-27 15:49:09.63,2380,-1652,-17051,77,-196,50,-232,286,-518,-27
,5442,2017-08-27 15:49:09.64,2389,-1550,-17189,50,-224,17,1403,1112,291,-1257
,5443,2017-08-27 15:49:09.65,2373,-1506,-16590,21,-238,-18,2047,1309,738,-1678
,5444,2017-08-27 15:49:09.66,2225,-1451,-16025,8,-236,-53,2047,872,1175,-1459
,5445,2017-08-27 15:49:09.67,2267,-1451,-15917,-1,-234,-87,2047,453,1594,-1250
,5446,2017-08-27 15:49:09.68,2255,-1395,-16037,0,-230,-121,2047,794,1253,-1420
,5447,2017-08-27 15:49:09.69,2183,-1524,-15767,14,-225,-152,2047,1802,245,-1924
,5448,2017-08-27 15:49:09.70,2057,-1644,-15520,38,-213,-174,2047,2006,41,-2026
,5449,2017-08-27 15:49:09.71,2059,-1640,-15338,67,-213,-195,2047,2011,36,-2029
,5450,2017-08-27 15:49:09.72,2005,-1766,-15398,103,-201,-208,2047,2008,39,-2027
,5451,2017-08-27 15:49:09.73,1996,-1824,-15444,130,-184,-214,2047,2013,34,-2030
,5452,2017-08-27 15:49:09.74,1841,-2010,-15619,139,-167,-215,2047,2008,39,-2027
,5453,2017-08-27 15:49:09.75,1992,-2160,-15491,125,-138,-208,2047,1982,65,-2014
,5454,2017-08-27 15:49:09.76,1997,-2393,-15744,125,-91,-198,2047,1852,195,-1949
,5455,2017-08-27 15:49:09.77,1880,-2386,-16204,129,-82,-191,2047,1601,446,-1824
,5456,2017-08-27 15:49:09.78,1732,-2143,-16376,109,-97,-181,2047,1381,666,-1714
,5457,2017-08-27 15:49:09.79,1787,-2067,-16144,83,-102,-172,2047,1270,777,-1658
,5458,2017-08-27 15:49:09.80,1762,-2108,-15892,59,-83,-162,200,1201,-1001,-700
,5459,2017-08-27 15:49:09.81,1825,-2119,-15997,24,-80,-150,-514,1117,-1631,-301
,5460,2017-08-27 15:49:09.82,1821,-2135,-15802,-17,-63,-139,426,1030,-604,-728
,5461,2017-08-27 15:49:09.83,1846,-2265,-15523,-34,-34,-119,1331,931,400,-1131
,5462,2017-08-27 15:49:09.84,1831,-2419,-15428,-20,-6,-97,1377,854,523,-1115
,5463,2017-08-27 15:49:09.85,1938,-2421,-15554,-1,20,-69,1018,789,229,-903
,5464,2017-08-27 15:49:09.86,1886,-2395,-15794,18,47,-38,790,723,67,-756
,5465,2017-08-27 15:49:09.87,1967,-2272,-16089,40,65,-3,751,663,88,-707
,5466,2017-08-27 15:49:09.88,1915,-2175,-16460,49,75,25,756,603,153,-679
,5467,2017-08-27 15:49:09.89,1829,-2133,-16615,53,104,52,734,555,179,-644
,5468,2017-08-27 15:49:09.90,1950,-2192,-17111,60,83,73,680,502,178,-591
,5469,2017-08-27 15:49:09.91,2045,-2155,-17194,41,65,93,630,454,176,-542
,5470,2017-08-27 15:49:09.92,2029,-2150,-16827,30,63,112,585,410,175,-497
,5471,2017-08-27 15:49:09.93,2027,-2282,-17177,42,59,124,552,374,178,-463
,5472,2017-08-27 15:49:09.94,2143,-2459,-16765,56,49,128,533,344,189,-438
,5473,2017-08-27 15:49:09.95,2140,-2360,-16424,94,45,126,507,316,191,-411
,5474,2017-08-27 15:49:09.96,2129,-2151,-16712,103,52,120,488,279,209,-383
,5475,2017-08-27 15:49:09.97,1952,-1868,-17192,65,54,115,461,240,221,-350
,5476,2017-08-27 15:49:09.98,1883,-1840,-17485,2,31,110,422,205,217,-313
,5477,2017-08-27 15:49:09.99,1822,-1946,-17455,-51,0,106,388,181,207,-284
,5478,2017-08-27 15:49:10.00,1864,-2124,-17416,-83,-32,104,373,164,209,-268
,5479,2017-08-27 15:49:10.01,1808,-2109,-17037,-99,-58,107,366,152,214,-259
,5480,2017-08-27 15:49:10.02,1742,-2180,-16808,-99,-63,112,364,143,221,-253
,5481,2017-08-27 15:49:10.03,1874,-2106,-16552,-84,-53,117,370,139,231,-254
,5482,2017-08-27 15:49:10.04,1882,-2006,-16353,-56,-43,118,383,143,240,-263
,5483,2017-08-27 15:49:10.05,1868,-2002,-16577,-40,-9,118,389,145,244,-267
,5484,2017-08-27 15:49:10.06,1877,-2122,-16908,-32,18,117,374,132,242,-253
,5485,2017-08-27 15:49:10.07,1911,-2297,-17024,-18,29,114,359,116,243,-237
,5486,2017-08-27 15:49:10.08,1900,-2189,-16964,-2,30,117,386,102,284,-244
,5487,2017-08-27 15:49:10.09,2017,-2040,-16930,-5,37,113,430,91,339,-260
,5488,2017-08-27 15:49:10.10,1880,-1971,-16819,-21,56,111,387,81,306,-234
,5489,2017-08-27 15:49:10.11,1883,-2008,-16712,-36,67,109,318,68,250,-193
,5490,2017-08-27 15:49:10.12,1886,-2041,-16663,-48,76,114,278,52,226,-165
,5491,2017-08-27 15:49:10.13,1930,-1955,-16639,-51,79,118,266,30,236,-148
,5492,2017-08-27 15:49:10.14,1746,-1912,-16424,-50,87,122,265,13,252,-139
,5493,2017-08-27 15:49:10.15,1913,-2000,-16661,-43,91,128,260,8,252,-134
,5494,2017-08-27 15:49:10.16,1879,-1863,-16908,-33,91,129,256,3,253,-129
,5495,2017-08-27 15:49:10.17,1915,-1788,-17004,-29,81,129,243,-5,248,-119
,5496,2017-08-27 15:49:10.18,1970,-1727,-17276,-33,77,124,233,-16,249,-108
,5497,2017-08-27 15:49:10.19,1854,-1707,-17368,-36,68,118,223,-26,249,-98
,5498,2017-08-27 15:49:10.20,2027,-1667,-17372,-42,50,111,219,-32,251,-93
,5499,2017-08-27 15:49:10.21,1950,-1598,-17348,-48,43,100,220,-33,253,-93
,5500,2017-08-27 15:49:10.22,1961,-1458,-17134,-49,39,90,229,-29,258,-100
,5501,2017-08-27 15:49:10.23,2068,-1401,-16686,-49,45,79,229,-24,253,-102
,5502,2017-08-27 15:49:10.24,1829,-1367,-16530,-42,66,68,233,-32,265,-100
,5503,2017-08-27 15:49:10.25,1962,-1420,-16482,-34,84,57,223,-37,260,-93
,5504,2017-08-27 15:49:10.26,1954,-1359,-16512,-16,105,48,222,-39,261,-91
,5505,2017-08-27 15:49:10.27,1984,-1383,-16409,-3,108,44,210,-47,257,-81
,5506,2017-08-27 15:49:10.28,1936,-1397,-16677,2,116,39,200,-57,257,-71
,5507,2017-08-27 15:49:10.29,1934,-1512,-16749,6,124,35,190,-73,263,-58
,5508,2017-08-27 15:49:10.30,1872,-1521,-16804,11,118,32,193,-68,261,-62
,5509,2017-08-27 15:49:10.31,1961,-1584,-16926,11,126,27,196,-66,262,-65
,5510,2017-08-27 15:49:10.32,2075,-1600,-16932,9,127,24,201,-62,263,-69
,5511,2017-08-27 15:49:10.33,2189,-1832,-16847,-3,129,22,192,-74,266,-59
,5512,2017-08-27 15:49:10.34,2303,-1889,-16842,-12,134,18,176,-95,271,-40
,5513,2017-08-27 15:49:10.35,2191,-2018,-16835,-13,147,17,147,-119,266,-14
,5514,2017-08-27 15:49:10.36,2270,-1838,-16409,10,161,13,144,-125,269,-9
,5515,2017-08-27 15:49:10.37,2444,-1998,-16398,10,167,13,162,-110,272,-26
,5516,2017-08-27 15:49:10.38,2416,-1914,-16475,8,184,11,130,-132,262,1
,5517,2017-08-27 15:49:10.39,2395,-1912,-16338,10,180,12,-411,-586,175,498
,5518,2017-08-27 15:49:10.40,2414,-1873,-16153,20,175,11,-945,-1094,149,1019
,5519,2017-08-27 15:49:10.41,2504,-1720,-15874,33,165,11,-1359,-1499,140,1429
,5520,2017-08-27 15:49:10.42,2481,-1746,-15658,48,160,9,-1641,-1751,110,1696
,5521,2017-08-27 15:49:10.43,2668,-1307,-15012,47,155,8,-1275,-1446,171,1360
,5522,2017-08-27 15:49:10.44,2608,-1968,-15664,27,152,11,-96,-453,357,274
,5523,2017-08-27 15:49:10.45,2542,-1852,-15866,18,157,11,1308,823,485,-1065
,5524,2017-08-27 15:49:10.46,2684,-1756,-15645,23,134,6,2047,1384,663,-1715
,5525,2017-08-27 15:49:10.47,2750,-1800,-15504,-9,118,6,2047,1104,943,-1575
,5526,2017-08-27 15:49:10.48,2804,-1798,-15644,-54,131,6,2047,747,1300,-1397
,5527,2017-08-27 15:49:10.49,2749,-1941,-15728,-78,138,10,2047,621,1426,-1334
,5528,2017-08-27 15:49:10.50,2985,-1918,-15947,-87,137,7,-444,628,-1072,-92
,5529,2017-08-27 15:49:10.51,3074,-2154,-16188,-88,143,6,-537,628,-1165,-45
,5530,2017-08-27 15:49:10.52,3081,-1935,-16088,-53,163,8,521,578,-57,-549
,5531,2017-08-27 15:49:10.53,3141,-1807,-15917,-22,172,4,1202,510,692,-856
,5532,2017-08-27 15:49:10.54,3219,-1623,-15934,-15,174,-6,1008,447,561,-727
,5533,2017-08-27 15:49:10.55,3244,-1613,-15567,-9,182,-11,652,397,255,-524
,5534,2017-08-27 15:49:10.56,3174,-1554,-15766,-13,180,-17,524,357,167,-440
,5535,2017-08-27 15:49:10.57,3305,-1353,-16086,-41,169,-20,507,319,188,-413
,5536,2017-08-27 15:49:10.58,3272,-1300,-16089,-80,157,-26,505,281,224,-393
,5537,2017-08-27 15:49:10.59,3216,-1359,-16556,-133,142,-32,486,248,238,-367
,5538,2017-08-27 15:49:10.60,3398,-1505,-16705,-185,120,-33,538,192,346,-365
,5539,2017-08-27 15:49:10.61,3317,-1723,-16765,-208,111,-31,818,142,676,-480
,5540,2017-08-27 15:49:10.62,3329,-1726,-16681,-213,98,-31,683,-21,704,-331
,5541,2017-08-27 15:49:10.63,3365,-1656,-16868,-218,99,-24,-520,-784,264,652
,5542,2017-08-27 15:49:10.64,3408,-1552,-17053,-211,97,-26,-1447,-1476,29,1461
,5543,2017-08-27 15:49:10.65,3484,-1441,-17058,-194,101,-26,-1686,-1715,29,1700
,5544,2017-08-27 15:49:10.66,3501,-1342,-17134,-166,96,-27,-1265,-1405,140,1335
,5545,2017-08-27 15:49:10.67,3465,-1253,-17382,-139,97,-31,-588,-839,251,713
,5546,2017-08-27 15:49:10.68,3714,-1194,-17424,-110,97,-38,-13,-300,287,156
,5547,2017-08-27 15:49:10.69,3412,-1302,-17387,-78,87,-47,267,28,239,-147
,5548,2017-08-27 15:49:10.70,3587,-1400,-17663,-50,77,-50,479,267,212,-373
,5549,2017-08-27 15:49:10.71,3497,-1332,-17564,-25,59,-53,693,487,206,-590
,5550,2017-08-27 15:49:10.72,3392,-1270,-17157,3,39,-55,763,561,202,-662
,5551,2017-08-27 15:49:10.73,3397,-1169,-17081,32,19,-55,719,517,202,-618
,5552,2017-08-27 15:49:10.74,3173,-1238,-17296,52,-14,-49,657,450,207,-553
,5553,2017-08-27 15:49:10.75,3103,-1113,-17303,59,-41,-40,620,402,218,-511
,5554,2017-08-27 15:49:10.76,3032,-1164,-16982,59,-69,-27,592,371,221,-481
,5555,2017-08-27 15:49:10.77,2981,-1194,-16702,53,-86,-13,576,346,230,-461
,5556,2017-08-27 15:49:10.78,3082,-1157,-16474,54,-93,-2,557,326,231,-441
,5557,2017-08-27 15:49:10.79,3046,-1056,-16292,51,-96,3,538,303,235,-420
,5558,2017-08-27 15:49:10.80,2994,-1124,-16359,43,-90,6,509,269,240,-389
,5559,2017-08-27 15:49:10.81,2946,-1175,-16241,42,-78,13,472,237,235,-354
,5560,2017-08-27 15:49:10.82,2876,-1405,-16464,41,-67,15,442,208,234,-325
,5561,2017-08-27 15:49:10.83,2917,-1406,-16869,49,-64,18,418,181,237,-299
,5562,2017-08-27 15:49:10.84,2985,-1388,-16708,56,-66,16,395,158,237,-276
