// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 2g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,5331,2017-09-02 16:54:47.05,4580,-4095,-15326,50,24,82,1034,-1114,2148,40
,5332,2017-09-02 16:54:47.06,4563,-3995,-15128,35,35,68,958,-1082,2040,62
,5333,2017-09-02 16:54:47.07,4594,-3722,-14929,18,47,49,586,-947,1533,180
,5334,2017-09-02 16:54:47.08,4649,-3561,-14881,9,59,13,490,-900,1390,205
,5335,2017-09-02 16:54:47.09,4732,-3532,-15042,12,74,-31,472,-883,1355,205
,5336,2017-09-02 16:54:47.10,4783,-3222,-15218,23,75,-94,694,-977,1671,141
,5337,2017-09-02 16:54:47.11,4824,-2698,-15383,39,63,-174,765,-1031,1796,133
,5338,2017-09-02 16:54:47.12,4802,-2140,-15551,62,46,-287,759,-1078,1837,159
,5339,2017-09-02 16:54:47.13,4730,-1906,-15766,78,32,-422,493,-1001,1494,254
,5340,2017-09-02 16:54:47.14,4745,-2196,-15895,87,8,-550,711,-1038,1749,163
,5341,2017-09-02 16:54:47.15,4736,-2547,-15908,104,-11,-674,1078,-1096,2174,9
,5342,2017-09-02 16:54:47.16,4636,-2875,-15929,131,-38,-782,1197,-1156,2353,-20
,5343,2017-09-02 16:54:47.17,4636,-3215,-16020,145,-57,-869,1174,-1160,2334,-7
,5344,2017-09-02 16:54:47.18,4606,-3605,-15864,148,-74,-929,1085,-1126,2211,20
,5345,2017-09-02 16:54:47.19,4571,-3881,-15698,151,-88,-963,776,-956,1732,90
,5346,2017-09-02 16:54:47.20,4524,-4036,-15349,146,-97,-968,712,-937,1649,112
,5347,2017-09-02 16:54:47.21,4709,-4276,-15091,132,-95,-957,605,-958,1563,176
,5348,2017-09-02 16:54:47.22,4811,-4599,-15127,132,-86,-936,704,-1015,1719,155
,5349,2017-09-02 16:54:47.23,4806,-4754,-15310,136,-74,-899,732,-969,1701,118
,5350,2017-09-02 16:54:47.24,4927,-4768,-15247,118,-52,-855,827,-981,1808,77
,5351,2017-09-02 16:54:47.25,5083,-4864,-15155,100,-25,-800,903,-1029,1932,63
,5352,2017-09-02 16:54:47.26,5183,-5043,-15279,89,9,-746,946,-1072,2018,63
,5353,2017-09-02 16:54:47.27,5371,-5082,-15430,84,39,-685,1088,-1088,2176,0
,5354,2017-09-02 16:54:47.28,5474,-5084,-15545,78,67,-624,1058,-1070,2128,6
,5355,2017-09-02 16:54:47.29,5535,-5052,-15702,70,101,-565,840,-1027,1867,93
,5356,2017-09-02 16:54:47.30,5468,-5110,-15767,64,118,-504,885,-1081,1966,98
,5357,2017-09-02 16:54:47.31,5414,-5071,-15692,62,129,-438,955,-1108,2063,76
,5358,2017-09-02 16:54:47.32,5421,-4816,-15617,58,131,-379,984,-1142,2126,79
,5359,2017-09-02 16:54:47.33,5567,-4663,-15455,44,134,-317,1086,-1150,2236,32
,5360,2017-09-02 16:54:47.34,5681,-4597,-15363,34,139,-267,1162,-1155,2317,-3
,5361,2017-09-02 16:54:47.35,5803,-4561,-15252,24,147,-225,1100,-1100,2200,0
,5362,2017-09-02 16:54:47.36,5890,-4301,-15141,25,149,-186,1080,-1091,2171,5
,5363,2017-09-02 16:54:47.37,5996,-4103,-15082,26,155,-162,1052,-1073,2125,10
,5364,2017-09-02 16:54:47.38,6123,-3978,-14925,31,160,-144,1067,-1098,2165,15
,5365,2017-09-02 16:54:47.39,6166,-3991,-14797,32,175,-134,1035,-1033,2068,-1
,5366,2017-09-02 16:54:47.40,6171,-3998,-14688,38,190,-123,895,-960,1855,32
,5367,2017-09-02 16:54:47.41,6420,-4140,-14816,55,204,-118,738,-906,1644,84
,5368,2017-09-02 16:54:47.42,6290,-4229,-15163,69,217,-110,836,-912,1748,38
,5369,2017-09-02 16:54:47.43,6367,-4112,-15409,72,219,-102,729,-843,1572,57
,5370,2017-09-02 16:54:47.44,6365,-4150,-15437,68,209,-98,742,-869,1611,63
,5371,2017-09-02 16:54:47.45,6407,-4224,-15598,70,199,-96,693,-916,1609,111
,5372,2017-09-02 16:54:47.46,6242,-4173,-15705,62,189,-93,858,-1049,1907,95
,5373,2017-09-02 16:54:47.47,6117,-4045,-15567,45,169,-82,1025,-1132,2157,53
,5374,2017-09-02 16:54:47.48,6175,-3860,-15170,14,155,-68,1065,-1175,2240,55
,5375,2017-09-02 16:54:47.49,6235,-3930,-14996,-2,137,-64,1076,-1163,2239,43
,5376,2017-09-02 16:54:47.50,6319,-3918,-15112,-4,120,-59,994,-1137,2131,71
,5377,2017-09-02 16:54:47.51,6121,-3852,-15203,-23,112,-52,896,-1088,1984,96
,5378,2017-09-02 16:54:47.52,6191,-3843,-15116,-55,101,-44,1016,-1109,2125,46
,5379,2017-09-02 16:54:47.53,6131,-3847,-15022,-75,84,-37,1130,-1105,2235,-12
,5380,2017-09-02 16:54:47.54,6175,-3743,-14969,-92,70,-28,1124,-1092,2216,-16
,5381,2017-09-02 16:54:47.55,6195,-3696,-14898,-112,73,-18,1012,-1031,2043,9
,5382,2017-09-02 16:54:47.56,6458,-3983,-15050,-120,78,-13,943,-976,1919,16
,5383,2017-09-02 16:54:47.57,6423,-4026,-15320,-110,85,-8,747,-850,1597,51
,5384,2017-09-02 16:54:47.58,6291,-4118,-15489,-97,90,4,740,-835,1575,47
,5385,2017-09-02 16:54:47.59,6275,-3982,-15521,-92,84,23,700,-865,1565,82
,5386,2017-09-02 16:54:47.60,6212,-4054,-15598,-87,75,44,818,-1006,1824,94
,5387,2017-09-02 16:54:47.61,6157,-4004,-15755,-78,63,68,998,-1059,2057,30
,5388,2017-09-02 16:54:47.62,6282,-3989,-15795,-74,51,90,1080,-1039,2119,-20
,5389,2017-09-02 16:54:47.63,6325,-3985,-15791,-69,35,109,1050,-1048,2098,-1
,5390,2017-09-02 16:54:47.64,6173,-3811,-15701,-57,22,123,1019,-1115,2134,48
,5391,2017-09-02 16:54:47.65,6146,-3642,-15279,-56,15,139,1053,-1139,2192,43
,5392,2017-09-02 16:54:47.66,6276,-3625,-14856,-57,23,146,1090,-1154,2244,32
,5393,2017-09-02 16:54:47.67,6496,-3786,-14557,-36,40,148,1033,-1113,2146,40
,5394,2017-09-02 16:54:47.68,6350,-3853,-14741,-6,56,145,1040,-1112,2152,36
,5395,2017-09-02 16:54:47.69,6404,-3761,-14952,20,62,147,1048,-1112,2160,32
,5396,2017-09-02 16:54:47.70,6353,-3798,-15211,32,70,149,1076,-1131,2207,27
,5397,2017-09-02 16:54:47.71,6225,-3640,-15300,43,54,152,1056,-1058,2114,1
,5398,2017-09-02 16:54:47.72,6151,-3591,-15161,37,46,153,920,-945,1865,12
,5399,2017-09-02 16:54:47.73,6167,-3532,-14914,29,47,153,715,-812,1527,48
,5400,2017-09-02 16:54:47.74,6083,-3478,-14530,22,47,151,841,-832,1673,-4
,5401,2017-09-02 16:54:47.75,6226,-3434,-14224,22,47,147,864,-798,1662,-33
,5402,2017-09-02 16:54:47.76,6347,-3567,-14124,31,54,143,998,-882,1880,-58
,5403,2017-09-02 16:54:47.77,6380,-3766,-14339,51,63,136,1053,-979,2032,-37
,5404,2017-09-02 16:54:47.78,6371,-3983,-14819,73,69,129,968,-1006,1974,19
,5405,2017-09-02 16:54:47.79,6274,-3965,-15238,85,57,124,692,-970,1662,139
,5406,2017-09-02 16:54:47.80,6141,-3748,-15354,70,47,127,778,-1042,1820,132
,5407,2017-09-02 16:54:47.81,6273,-3684,-15183,46,40,129,954,-1104,2058,75
,5408,2017-09-02 16:54:47.82,6281,-3818,-15391,33,34,125,997,-1154,2151,78
,5409,2017-09-02 16:54:47.83,6137,-3856,-15545,18,26,125,1074,-1147,2221,36
,5410,2017-09-02 16:54:47.84,6017,-3696,-15336,-5,10,134,1125,-1149,2274,12
,5411,2017-09-02 16:54:47.85,5955,-3696,-15045,-23,-9,143,1120,-1126,2246,3
,5412,2017-09-02 16:54:47.86,5879,-3836,-15151,-25,-24,147,992,-1061,2053,34
,5413,2017-09-02 16:54:47.87,5950,-3824,-15376,-21,-49,150,784,-1020,1804,118
,5414,2017-09-02 16:54:47.88,5848,-3827,-15530,-18,-74,155,722,-1033,1755,155
,5415,2017-09-02 16:54:47.89,5852,-3980,-15622,-16,-102,165,840,-1060,1900,110
,5416,2017-09-02 16:54:47.90,5816,-4144,-15859,-9,-118,169,902,-1084,1986,91
,5417,2017-09-02 16:54:47.91,5660,-4160,-15990,1,-136,178,646,-995,1641,174
,5418,2017-09-02 16:54:47.92,5507,-4176,-15936,-1,-146,194,737,-1014,1751,138
,5419,2017-09-02 16:54:47.93,5614,-4188,-15529,-8,-147,210,1075,-1065,2140,-5
,5420,2017-09-02 16:54:47.94,5631,-4363,-15486,0,-145,225,1175,-1078,2253,-48
,5421,2017-09-02 16:54:47.95,5523,-4564,-15652,24,-131,235,961,-960,1921,0
,5422,2017-09-02 16:54:47.96,5379,-4534,-15887,30,-123,251,950,-931,1881,-9
,5423,2017-09-02 16:54:47.97,5388,-4375,-15875,24,-116,273,1000,-997,1997,-1
,5424,2017-09-02 16:54:47.98,5331,-4446,-15793,17,-113,289,1021,-1107,2128,43
,5425,2017-09-02 16:54:47.99,5428,-4331,-15950,26,-112,294,988,-1147,2135,79
,5426,2017-09-02 16:54:48.00,5283,-3855,-16038,42,-111,284,933,-1160,2093,113
,5427,2017-09-02 16:54:48.01,5125,-3418,-15947,41,-118,255,984,-1142,2126,79
,5428,2017-09-02 16:54:48.02,5125,-3330,-15601,46,-118,212,1072,-1137,2209,32
,5429,2017-09-02 16:54:48.03,5156,-3376,-15319,57,-107,163,1072,-1092,2164,10
,5430,2017-09-02 16:54:48.04,4975,-3513,-15300,75,-96,121,1055,-1085,2140,15
,5431,2017-09-02 16:54:48.05,5107,-3669,-15362,97,-90,79,1046,-1053,2099,3
,5432,2017-09-02 16:54:48.06,5091,-3995,-15390,109,-77,46,1000,-1009,2009,4
,5433,2017-09-02 16:54:48.07,5208,-4220,-15659,126,-61,21,821,-888,1709,33
,5434,2017-09-02 16:54:48.08,5033,-4423,-15933,137,-46,6,904,-890,1794,-7
,5435,2017-09-02 16:54:48.09,4798,-4271,-15745,132,-36,5,938,-905,1843,-16
,5436,2017-09-02 16:54:48.10,4876,-4189,-15361,113,-21,8,971,-955,1926,-8
,5437,2017-09-02 16:54:48.11,4884,-4169,-14996,100,-8,10,910,-967,1877,28
,5438,2017-09-02 16:54:48.12,4887,-4062,-14785,92,17,10,973,-967,1940,-3
,5439,2017-09-02 16:54:48.13,5013,-3738,-14609,83,50,-6,803,-882,1685,39
,5440,2017-09-02 16:54:48.14,5065,-3704,-14908,68,91,-31,854,-961,1815,53
,5441,2017-09-02 16:54:48.15,4998,-4043,-15384,56,122,-51,968,-1070,2038,51
,5442,2017-09-02 16:54:48.16,5103,-4380,-15781,45,128,-58,976,-1154,2130,89
,5443,2017-09-02 16:54:48.17,5185,-4693,-15806,30,127,-48,985,-1161,2146,88
,5444,2017-09-02 16:54:48.18,5232,-4939,-15872,17,121,-27,978,-1156,2134,89
,5445,2017-09-02 16:54:48.19,5263,-4891,-15799,4,115,2,988,-1114,2102,63
,5446,2017-09-02 16:54:48.20,5280,-4700,-15582,-18,108,37,1001,-1106,2107,52
,5447,2017-09-02 16:54:48.21,5265,-4562,-15261,-49,106,70,967,-1094,2061,63
,5448,2017-09-02 16:54:48.22,5364,-4388,-15044,-70,101,96,934,-1124,2058,95
,5449,2017-09-02 16:54:48.23,5399,-4087,-15053,-89,99,115,1033,-1111,2144,39
,5450,2017-09-02 16:54:48.24,5519,-3926,-15061,-112,102,123,963,-1008,1971,22
,5451,2017-09-02 16:54:48.25,5545,-4003,-15355,-130,102,124,625,-840,1465,107
,5452,2017-09-02 16:54:48.26,5717,-4122,-15692,-132,95,122,654,-870,1524,108
,5453,2017-09-02 16:54:48.27,5661,-4070,-15916,-129,81,120,714,-861,1575,73
,5454,2017-09-02 16:54:48.28,5547,-3907,-15773,-124,63,124,886,-885,1771,0
,5455,2017-09-02 16:54:48.29,5623,-3767,-15592,-124,52,127,964,-928,1892,-18
,5456,2017-09-02 16:54:48.30,5615,-3778,-15470,-119,46,123,1056,-994,2050,-31
,5457,2017-09-02 16:54:48.31,5625,-3812,-15517,-102,42,119,1059,-1050,2109,-4
,5458,2017-09-02 16:54:48.32,5537,-3792,-15584,-96,39,114,1041,-1120,2161,39
,5459,2017-09-02 16:54:48.33,5503,-3643,-15580,-87,32,113,980,-1135,2115,77
,5460,2017-09-02 16:54:48.34,5573,-3533,-15511,-80,25,100,912,-1143,2055,115
,5461,2017-09-02 16:54:48.35,5648,-3576,-15591,-71,37,85,1012,-1101,2113,44
,5462,2017-09-02 16:54:48.36,5504,-3808,-15933,-66,54,71,1107,-1100,2207,-3
,5463,2017-09-02 16:54:48.37,5365,-3880,-15851,-58,55,66,1125,-1083,2208,-21
,5464,2017-09-02 16:54:48.38,5451,-3756,-15526,-52,55,71,1134,-1103,2237,-15
,5465,2017-09-02 16:54:48.39,5354,-3777,-15499,-48,69,71,1061,-1094,2155,16
,5466,2017-09-02 16:54:48.40,5411,-3813,-15681,-40,77,66,1040,-1108,2148,34
,5467,2017-09-02 16:54:48.41,5287,-3582,-15577,-32,76,64,1041,-1075,2116,17
,5468,2017-09-02 16:54:48.42,5324,-3503,-15271,-29,69,59,1094,-1086,2180,-4
,5469,2017-09-02 16:54:48.43,5434,-3623,-15227,-18,75,47,1076,-1073,2149,-1
,5470,2017-09-02 16:54:48.44,5335,-3712,-15282,-1,76,39,1069,-1092,2161,11
,5471,2017-09-02 16:54:48.45,5368,-3802,-15049,8,78,40,1008,-1053,2061,22
,5472,2017-09-02 16:54:48.46,5534,-4003,-14684,19,91,42,1070,-1061,2131,-4
,5473,2017-09-02 16:54:48.47,5666,-4226,-14799,46,103,42,1041,-1080,2121,19
,5474,2017-09-02 16:54:48.48,5562,-4135,-15089,67,114,48,998,-1124,2122,63
,5475,2017-09-02 16:54:48.49,5528,-4132,-15177,59,124,62,1049,-1117,2166,34
,5476,2017-09-02 16:54:48.50,5460,-4196,-15259,47,129,80,1047,-1044,2091,-1
,5477,2017-09-02 16:54:48.51,5480,-4068,-15273,33,124,97,900,-874,1774,-13
,5478,2017-09-02 16:54:48.52,5501,-3941,-15207,11,125,114,914,-861,1775,-26
,5479,2017-09-02 16:54:48.53,5500,-3746,-15058,-26,132,127,865,-841,1706,-12
,5480,2017-09-02 16:54:48.54,5505,-3745,-14874,-54,139,134,902,-917,1819,7
,5481,2017-09-02 16:54:48.55,5617,-3502,-14503,-68,141,144,680,-886,1566,103
,5482,2017-09-02 16:54:48.56,5725,-3361,-14295,-76,141,143,742,-930,1672,94
,5483,2017-09-02 16:54:48.57,5839,-3284,-14229,-80,146,137,731,-915,1646,92
,5484,2017-09-02 16:54:48.58,5898,-3438,-14433,-75,138,126,917,-940,1857,11
,5485,2017-09-02 16:54:48.59,5985,-3555,-14902,-66,131,117,871,-914,1785,21
,5486,2017-09-02 16:54:48.60,5792,-3626,-15357,-68,136,109,768,-962,1730,97
,5487,2017-09-02 16:54:48.61,5767,-3616,-15714,-82,113,102,612,-931,1543,159
,5488,2017-09-02 16:54:48.62,5815,-3597,-15866,-96,90,107,784,-1002,1786,109
,5489,2017-09-02 16:54:48.63,5739,-3555,-15784,-104,58,111,1056,-1083,2139,13
,5490,2017-09-02 16:54:48.64,5651,-3374,-15630,-121,36,113,1151,-1144,2295,-3
,5491,2017-09-02 16:54:48.65,5745,-3307,-15288,-135,24,113,1091,-1144,2235,26
,5492,2017-09-02 16:54:48.66,5857,-3464,-15179,-130,13,114,1032,-1142,2174,55
,5493,2017-09-02 16:54:48.67,5792,-3484,-15304,-106,0,108,1000,-1066,2066,33
,5494,2017-09-02 16:54:48.68,5817,-3479,-15583,-95,-6,104,1009,-1049,2058,20
,5495,2017-09-02 16:54:48.69,5710,-3425,-15708,-96,-11,103,1044,-1059,2103,7
,5496,2017-09-02 16:54:48.70,5839,-3546,-15796,-90,-12,101,1105,-1097,2202,-4
,5497,2017-09-02 16:54:48.71,5637,-3769,-16015,-76,-24,101,1057,-1102,2159,22
,5498,2017-09-02 16:54:48.72,5667,-3580,-15924,-68,-35,103,918,-1095,2013,88
,5499,2017-09-02 16:54:48.73,5476,-3316,-15453,-69,-36,106,619,-961,1580,171
,5500,2017-09-02 16:54:48.74,5563,-3338,-15129,-67,-35,108,793,-922,1715,64
,5501,2017-09-02 16:54:48.75,5633,-3530,-14921,-47,-31,99,1033,-987,2020,-23
,5502,2017-09-02 16:54:48.76,5576,-3754,-15014,-14,-29,95,1136,-1094,2230,-21
,5503,2017-09-02 16:54:48.77,5525,-3689,-15189,15,-28,88,1030,-1040,2070,5
,5504,2017-09-02 16:54:48.78,5487,-3743,-15439,30,-32,83,1063,-1043,2106,-10
,5505,2017-09-02 16:54:48.79,5285,-3759,-15642,32,-40,89,1016,-1075,2091,29
,5506,2017-09-02 16:54:48.80,5321,-3788,-15815,28,-50,92,913,-1128,2041,107
,5507,2017-09-02 16:54:48.81,5150,-3783,-15911,15,-58,98,952,-1138,2090,93
,5508,2017-09-02 16:54:48.82,5229,-3630,-15694,-2,-54,104,877,-1117,1994,120
,5509,2017-09-02 16:54:48.83,5164,-3596,-15507,-21,-45,103,671,-946,1617,137
,5510,2017-09-02 16:54:48.84,5214,-3521,-15227,-35,-35,102,804,-896,1700,46
,5511,2017-09-02 16:54:48.85,5411,-3427,-14982,-47,-13,95,806,-884,1690,39
,5512,2017-09-02 16:54:48.86,5459,-3465,-14884,-51,14,88,779,-908,1687,64
,5513,2017-09-02 16:54:48.87,5490,-3444,-15118,-42,30,75,584,-854,1438,135
,5514,2017-09-02 16:54:48.88,5508,-3431,-15572,-44,50,59,752,-910,1662,79
,5515,2017-09-02 16:54:48.89,5512,-3536,-15910,-46,59,45,660,-889,1549,114
,5516,2017-09-02 16:54:48.90,5596,-3472,-15965,-53,48,36,712,-962,1674,125
,5517,2017-09-02 16:54:48.91,5616,-3301,-15781,-57,43,29,826,-961,1787,67
,5518,2017-09-02 16:54:48.92,5677,-3371,-15704,-62,45,19,971,-943,1914,-14
,5519,2017-09-02 16:54:48.93,5756,-3476,-15798,-58,37,4,872,-810,1682,-31
,5520,2017-09-02 16:54:48.94,5695,-3380,-15753,-53,29,2,984,-867,1851,-58
,5521,2017-09-02 16:54:48.95,5764,-3512,-15754,-53,30,-7,1051,-999,2050,-26
,5522,2017-09-02 16:54:48.96,5784,-3755,-16022,-37,20,-13,996,-1118,2114,61
,5523,2017-09-02 16:54:48.97,5715,-3820,-16397,-25,3,-7,972,-1143,2115,85
,5524,2017-09-02 16:54:48.98,5601,-3664,-16488,-33,-24,1,960,-1149,2109,94
,5525,2017-09-02 16:54:48.99,5606,-3738,-16374,-56,-38,13,1050,-1107,2157,28
,5526,2017-09-02 16:54:49.00,5522,-3723,-16296,-73,-53,24,1062,-1026,2088,-18
,5527,2017-09-02 16:54:49.01,5460,-3639,-16143,-89,-66,37,886,-856,1742,-15
,5528,2017-09-02 16:54:49.02,5476,-3756,-16002,-94,-70,54,890,-823,1713,-33
,5529,2017-09-02 16:54:49.03,5483,-3971,-15899,-84,-81,67,760,-772,1532,6
,5530,2017-09-02 16:54:49.04,5387,-3642,-15690,-54,-86,78,882,-866,1748,-8
,5531,2017-09-02 16:54:49.05,5334,-3596,-15886,-41,-95,91,929,-932,1861,1
,5532,2017-09-02 16:54:49.06,5153,-4282,-15602,-19,-85,117,981,-971,1952,-5
,5533,2017-09-02 16:54:49.07,4896,-3287,-15643,37,-100,120,813,-876,1689,31
,5534,2017-09-02 16:54:49.08,5154,-3307,-16168,28,-133,144,852,-857,1709,2
,5535,2017-09-02 16:54:49.09,5165,-3433,-15618,32,-138,148,732,-828,1560,48
,5536,2017-09-02 16:54:49.10,5106,-3567,-15688,20,-143,149,784,-946,1730,81
,5537,2017-09-02 16:54:49.11,5134,-3409,-15435,18,-127,149,843,-971,1814,64
,5538,2017-09-02 16:54:49.12,5170,-3371,-15342,40,-136,143,889,-1033,1922,72
,5539,2017-09-02 16:54:49.13,5239,-3168,-15336,42,-122,130,958,-1085,2043,63
,5540,2017-09-02 16:54:49.14,5285,-3218,-15568,37,-103,110,914,-1131,2045,108
,5541,2017-09-02 16:54:49.15,5252,-3306,-15626,36,-92,91,963,-1127,2090,82
,5542,2017-09-02 16:54:49.16,5234,-3431,-15894,30,-84,75,963,-1128,2091,82
,5543,2017-09-02 16:54:49.17,5321,-3594,-16029,24,-76,61,872,-998,1870,63
,5544,2017-09-02 16:54:49.18,5158,-3587,-15865,17,-75,47,848,-979,1827,65
,5545,2017-09-02 16:54:49.19,5271,-3500,-15695,8,-76,43,962,-1047,2009,42
,5546,2017-09-02 16:54:49.20,5207,-3443,-15541,-3,-76,36,999,-1131,2130,66
,5547,2017-09-02 16:54:49.21,5234,-3651,-15536,-8,-75,33,1052,-1140,2192,44
,5548,2017-09-02 16:54:49.22,5186,-3664,-15568,-4,-73,26,1015,-1107,2122,46
,5549,2017-09-02 16:54:49.23,5123,-3634,-15775,-5,-80,25,627,-945,1572,159
,5550,2017-09-02 16:54:49.24,5014,-3601,-15878,-14,-83,29,824,-950,1774,63
,5551,2017-09-02 16:54:49.25,4981,-3622,-15919,-20,-98,30,1122,-1039,2161,-41
,5552,2017-09-02 16:54:49.26,5051,-3660,-15992,-22,-112,35,1142,-1050,2192,-46
,5553,2017-09-02 16:54:49.27,4852,-3724,-15913,-20,-124,38,829,-898,1727,34
,5554,2017-09-02 16:54:49.28,4885,-3823,-15831,-17,-141,45,757,-865,1622,54
,5555,2017-09-02 16:54:49.29,4798,-3847,-15826,-6,-154,51,945,-963,1908,9
,5556,2017-09-02 16:54:49.30,4779,-3838,-15862,5,-172,61,1061,-1099,2160,19
,5557,2017-09-02 16:54:49.31,4651,-3834,-15966,12,-184,70,1039,-1144,2183,52
,5558,2017-09-02 16:54:49.32,4601,-3893,-16151,5,-195,78,964,-1144,2108,90
,5559,2017-09-02 16:54:49.33,4403,-3843,-16321,-4,-211,96,954,-1114,2068,80
,5560,2017-09-02 16:54:49.34,4374,-3728,-16341,-23,-226,111,888,-1104,1992,108
,5561,2017-09-02 16:54:49.35,4405,-3652,-16212,-42,-241,128,888,-1055,1943,83
,5562,2017-09-02 16:54:49.36,4422,-3649,-15986,-57,-251,138,963,-1053,2016,45
,5563,2017-09-02 16:54:49.37,4346,-3588,-15836,-68,-255,146,958,-1029,1987,35
,5564,2017-09-02 16:54:49.38,4262,-3591,-15595,-70,-263,157,958,-1054,2012,48
,5565,2017-09-02 16:54:49.39,4318,-3759,-15428,-58,-261,163,1025,-1090,2115,32
,5566,2017-09-02 16:54:49.40,4271,-3928,-15506,-32,-250,168,989,-1037,2026,24
,5567,2017-09-02 16:54:49.41,3940,-4372,-16206,-16,-253,191,750,-857,1607,53
,5568,2017-09-02 16:54:49.42,3934,-4948,-16586,-9,-270,256,834,-836,1670,1
,5569,2017-09-02 16:54:49.43,3975,-5095,-16702,11,-297,339,790,-815,1605,12
,5570,2017-09-02 16:54:49.44,3969,-4960,-16903,28,-325,426,859,-866,1725,3
,5571,2017-09-02 16:54:49.45,4012,-4390,-16749,27,-335,499,681,-828,1509,73
,5572,2017-09-02 16:54:49.46,4027,-3641,-16166,23,-336,550,735,-932,1667,98
,5573,2017-09-02 16:54:49.47,4164,-3125,-15552,18,-330,570,962,-1067,2029,52
,5574,2017-09-02 16:54:49.48,4211,-3051,-15246,29,-312,563,998,-1158,2156,80
,5575,2017-09-02 16:54:49.49,4103,-2973,-15156,55,-294,541,1030,-1158,2188,64
,5576,2017-09-02 16:54:49.50,4031,-2859,-15320,78,-275,504,1032,-1145,2177,56
,5577,2017-09-02 16:54:49.51,3860,-2868,-15434,92,-258,460,1043,-1120,2163,38
,5578,2017-09-02 16:54:49.52,3720,-3004,-15762,101,-242,414,1039,-1113,2152,37
,5579,2017-09-02 16:54:49.53,3519,-3076,-15981,105,-230,369,1054,-1108,2162,27
,5580,2017-09-02 16:54:49.54,3343,-2965,-15911,91,-222,330,1084,-1126,2210,21
,5581,2017-09-02 16:54:49.55,3369,-2835,-15857,70,-212,293,1042,-1129,2171,43
,5582,2017-09-02 16:54:49.56,3421,-2968,-15575,49,-197,256,891,-1127,2018,118
,5583,2017-09-02 16:54:49.57,3449,-3198,-15369,45,-176,220,610,-1004,1614,197
,5584,2017-09-02 16:54:49.58,3437,-3390,-15245,54,-151,185,830,-988,1818,79
,5585,2017-09-02 16:54:49.59,3508,-3532,-15219,67,-127,155,1137,-1042,2179,-47
,5586,2017-09-02 16:54:49.60,3477,-3850,-15355,85,-106,130,1171,-1056,2227,-57
,5587,2017-09-02 16:54:49.61,3476,-4193,-15561,115,-87,114,1098,-1049,2147,-24
,5588,2017-09-02 16:54:49.62,3350,-4446,-15933,142,-70,108,1046,-1045,2091,0
,5589,2017-09-02 16:54:49.63,3194,-4505,-16070,154,-57,109,1012,-1058,2070,23
,5590,2017-09-02 16:54:49.64,3144,-4356,-15873,148,-51,118,949,-1109,2058,80
,5591,2017-09-02 16:54:49.65,3203,-4267,-15484,140,-47,127,985,-1124,2109,69
,5592,2017-09-02 16:54:49.66,3335,-4336,-15288,144,-37,129,974,-1140,2114,83
,5593,2017-09-02 16:54:49.67,3399,-4315,-15309,150,-28,128,1040,-1116,2156,38
,5594,2017-09-02 16:54:49.68,3367,-4192,-15420,155,-20,111,1004,-1031,2035,13
,5595,2017-09-02 16:54:49.69,3529,-4354,-15694,162,-25,94,994,-998,1992,2
,5596,2017-09-02 16:54:49.70,3356,-4586,-16070,173,-31,76,862,-1025,1887,81
,5597,2017-09-02 16:54:49.71,3329,-4655,-16368,183,-54,63,571,-943,1514,186
,5598,2017-09-02 16:54:49.72,3282,-4563,-16583,179,-78,51,629,-978,1607,174
,5599,2017-09-02 16:54:49.73,3047,-4505,-16740,158,-101,44,607,-946,1553,169
,5600,2017-09-02 16:54:49.74,2947,-4646,-16654,125,-115,39,893,-986,1879,46
,5601,2017-09-02 16:54:49.75,2864,-4735,-16439,101,-130,38,856,-905,1761,24
,5602,2017-09-02 16:54:49.76,2753,-4622,-16179,88,-152,37,972,-935,1907,-18
,5603,2017-09-02 16:54:49.77,2846,-4473,-15871,70,-156,35,917,-896,1813,-10
,5604,2017-09-02 16:54:49.78,2985,-4640,-15237,55,-133,19,869,-960,1829,45
,5605,2017-09-02 16:54:49.79,2952,-5087,-15226,80,-112,13,1032,-1062,2094,15
,5606,2017-09-02 16:54:49.80,2791,-5334,-15439,119,-97,8,1172,-1142,2314,-15
,5607,2017-09-02 16:54:49.81,2728,-5309,-15288,146,-100,27,1087,-1152,2239,32
,5608,2017-09-02 16:54:49.82,2650,-5226,-14816,162,-91,45,829,-1111,1940,141
,5609,2017-09-02 16:54:49.83,2565,-5211,-14732,178,-69,56,579,-917,1496,169
,5610,2017-09-02 16:54:49.84,2401,-5020,-14777,195,-34,52,779,-842,1621,31
,5611,2017-09-02 16:54:49.85,2270,-4832,-14759,186,-1,52,716,-775,1491,29
,5612,2017-09-02 16:54:49.86,2189,-4641,-14818,175,38,42,681,-842,1523,80
,5613,2017-09-02 16:54:49.87,2257,-4767,-15055,175,68,23,636,-901,1537,132
,5614,2017-09-02 16:54:49.88,2328,-4819,-15283,176,90,8,780,-943,1723,81
,5615,2017-09-02 16:54:49.89,2346,-4846,-15420,163,96,2,839,-885,1724,23
,5616,2017-09-02 16:54:49.90,2401,-5098,-15501,158,102,-2,984,-886,1870,-49
