// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 2g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1718,2017-09-02 17:34:30.53,2651,-1606,-16066,-211,199,17,1096,1080,16,-1088
,1719,2017-09-02 17:34:30.54,2709,-1596,-16273,-114,192,19,1068,1042,26,-1055
,1720,2017-09-02 17:34:30.55,2647,-1639,-16803,-36,201,25,1016,967,49,-991
,1721,2017-09-02 17:34:30.56,2490,-1772,-16990,38,215,35,985,935,50,-960
,1722,2017-09-02 17:34:30.57,2248,-1865,-16923,122,170,52,965,895,70,-930
,1723,2017-09-02 17:34:30.58,2399,-1581,-16805,196,113,61,956,838,118,-897
,1724,2017-09-02 17:34:30.59,2296,-1424,-16744,240,87,49,971,849,122,-910
,1725,2017-09-02 17:34:30.60,2172,-1289,-17107,247,71,26,962,829,133,-895
,1726,2017-09-02 17:34:30.61,1988,-1292,-16919,222,63,-3,995,849,146,-922
,1727,2017-09-02 17:34:30.62,2076,-1347,-16299,185,58,-30,1004,803,201,-903
,1728,2017-09-02 17:34:30.63,2306,-1376,-15752,149,78,-58,1024,837,187,-930
,1729,2017-09-02 17:34:30.64,2523,-1544,-15627,107,129,-86,1012,867,145,-939
,1730,2017-09-02 17:34:30.65,2566,-1893,-15858,71,186,-105,992,869,123,-930
,1731,2017-09-02 17:34:30.66,2610,-2436,-15668,96,171,-107,977,809,168,-893
,1732,2017-09-02 17:34:30.67,2899,-2839,-15415,141,201,-92,1085,955,130,-1020
,1733,2017-09-02 17:34:30.68,2965,-3142,-15233,188,236,-72,1101,1084,17,-1092
,1734,2017-09-02 17:34:30.69,2904,-3241,-15943,245,255,-50,1076,1106,-30,-1091
,1735,2017-09-02 17:34:30.70,2775,-3120,-16453,298,269,-20,1066,1070,-4,-1068
,1736,2017-09-02 17:34:30.71,2774,-3220,-16073,337,260,15,1104,1055,49,-1079
,1737,2017-09-02 17:34:30.72,2816,-3063,-15876,375,244,43,1082,1000,82,-1041
,1738,2017-09-02 17:34:30.73,2865,-2721,-15949,386,245,60,988,884,104,-936
,1739,2017-09-02 17:34:30.74,2650,-2494,-16171,369,253,72,937,811,126,-874
,1740,2017-09-02 17:34:30.75,2705,-2281,-15854,340,257,73,973,834,139,-903
,1741,2017-09-02 17:34:30.76,2803,-2256,-15691,309,258,64,984,801,183,-892
,1742,2017-09-02 17:34:30.77,2841,-2050,-15962,280,258,46,1030,862,168,-946
,1743,2017-09-02 17:34:30.78,2783,-2006,-16160,246,256,21,1032,945,87,-988
,1744,2017-09-02 17:34:30.79,2992,-2003,-16060,213,257,-4,1052,1008,44,-1030
,1745,2017-09-02 17:34:30.80,3052,-2187,-16007,185,263,-38,1028,936,92,-982
,1746,2017-09-02 17:34:30.81,3109,-2212,-15973,174,278,-75,978,855,123,-916
,1747,2017-09-02 17:34:30.82,3158,-2334,-16085,164,296,-109,938,805,133,-871
,1748,2017-09-02 17:34:30.83,3353,-2613,-15969,142,304,-129,993,869,124,-931
,1749,2017-09-02 17:34:30.84,3263,-2601,-15897,125,313,-150,1030,956,74,-993
,1750,2017-09-02 17:34:30.85,3265,-2648,-15873,112,302,-165,1068,1042,26,-1055
,1751,2017-09-02 17:34:30.86,3222,-2726,-15985,89,301,-167,1062,1049,13,-1055
,1752,2017-09-02 17:34:30.87,3241,-2772,-15942,59,290,-166,1087,1069,18,-1078
,1753,2017-09-02 17:34:30.88,3560,-2907,-15847,30,299,-164,1069,1038,31,-1053
,1754,2017-09-02 17:34:30.89,3782,-2882,-15704,4,315,-163,1061,1006,55,-1033
,1755,2017-09-02 17:34:30.90,3850,-3078,-15947,-19,342,-164,992,915,77,-953
,1756,2017-09-02 17:34:30.91,3937,-3193,-16220,-35,370,-170,972,898,74,-935
,1757,2017-09-02 17:34:30.92,3933,-3204,-16237,-36,383,-161,937,875,62,-906
,1758,2017-09-02 17:34:30.93,3893,-3147,-16094,-42,391,-155,982,909,73,-945
,1759,2017-09-02 17:34:30.94,4030,-3131,-16288,-56,389,-148,978,898,80,-938
,1760,2017-09-02 17:34:30.95,3937,-3006,-16566,-74,381,-138,988,894,94,-941
,1761,2017-09-02 17:34:30.96,3900,-2874,-16640,-100,356,-126,942,785,157,-863
,1762,2017-09-02 17:34:30.97,3945,-2771,-16557,-133,315,-111,962,806,156,-884
,1763,2017-09-02 17:34:30.98,4076,-2749,-16583,-164,258,-97,978,832,146,-905
,1764,2017-09-02 17:34:30.99,4074,-2647,-16622,-193,210,-85,1072,944,128,-1008
,1765,2017-09-02 17:34:31.00,4136,-2572,-16754,-226,167,-78,1111,1046,65,-1078
,1766,2017-09-02 17:34:31.01,4121,-2460,-16698,-257,110,-70,1112,1104,8,-1108
,1767,2017-09-02 17:34:31.02,4188,-2465,-16811,-302,85,-69,1076,1082,-6,-1079
,1768,2017-09-02 17:34:31.03,4162,-2569,-16981,-335,50,-67,1094,1087,7,-1090
,1769,2017-09-02 17:34:31.04,4222,-2537,-17208,-353,13,-62,1039,1017,22,-1028
,1770,2017-09-02 17:34:31.05,4022,-2527,-17104,-365,-28,-54,998,931,67,-964
,1771,2017-09-02 17:34:31.06,3926,-2426,-17083,-372,-80,-42,964,808,156,-886
,1772,2017-09-02 17:34:31.07,3995,-2367,-17002,-383,-124,-26,960,759,201,-859
,1773,2017-09-02 17:34:31.08,3930,-2376,-17015,-388,-147,-12,930,712,218,-821
,1774,2017-09-02 17:34:31.09,3968,-2334,-16884,-381,-162,3,985,709,276,-847
,1775,2017-09-02 17:34:31.10,4063,-2215,-16689,-362,-167,14,977,668,309,-822
,1776,2017-09-02 17:34:31.11,4046,-2223,-16701,-333,-159,25,983,741,242,-862
,1777,2017-09-02 17:34:31.12,4008,-2124,-16818,-294,-147,29,964,751,213,-857
,1778,2017-09-02 17:34:31.13,3853,-2030,-16880,-254,-138,40,1013,847,166,-930
,1779,2017-09-02 17:34:31.14,3823,-1760,-16682,-222,-119,46,1035,931,104,-983
,1780,2017-09-02 17:34:31.15,3733,-1665,-16365,-200,-98,51,1074,1049,25,-1061
,1781,2017-09-02 17:34:31.16,3752,-1526,-16309,-172,-78,55,1077,1081,-4,-1079
,1782,2017-09-02 17:34:31.17,3672,-1404,-16438,-143,-58,54,1099,1084,15,-1091
,1783,2017-09-02 17:34:31.18,3968,-1434,-16481,-114,-40,54,1097,1067,30,-1082
,1784,2017-09-02 17:34:31.19,3983,-1590,-16678,-72,-22,48,1118,1103,15,-1110
,1785,2017-09-02 17:34:31.20,3967,-1602,-16690,-16,20,38,1057,1062,-5,-1059
,1786,2017-09-02 17:34:31.21,3845,-1528,-16859,40,58,27,1018,1008,10,-1013
,1787,2017-09-02 17:34:31.22,3819,-1510,-17166,89,91,16,1010,970,40,-990
,1788,2017-09-02 17:34:31.23,3610,-1332,-17079,125,113,6,990,918,72,-954
,1789,2017-09-02 17:34:31.24,3462,-1245,-16787,147,112,2,938,797,141,-867
,1790,2017-09-02 17:34:31.25,3456,-1041,-16465,158,111,3,949,817,132,-883
,1791,2017-09-02 17:34:31.26,3340,-856,-16230,170,104,-2,954,822,132,-888
,1792,2017-09-02 17:34:31.27,3375,-988,-15899,174,97,0,1060,965,95,-1012
,1793,2017-09-02 17:34:31.28,3504,-1021,-15707,183,104,0,1112,1086,26,-1099
,1794,2017-09-02 17:34:31.29,3562,-1093,-15510,194,110,-3,1011,937,74,-974
,1795,2017-09-02 17:34:31.30,3588,-1218,-15796,199,119,-5,915,743,172,-829
,1796,2017-09-02 17:34:31.31,3482,-1306,-16205,197,119,-10,920,735,185,-827
,1797,2017-09-02 17:34:31.32,3467,-1516,-16113,189,110,-6,967,821,146,-894
,1798,2017-09-02 17:34:31.33,3554,-1551,-15988,181,101,2,1063,987,76,-1025
,1799,2017-09-02 17:34:31.34,3676,-1547,-16147,164,99,4,1106,1086,20,-1096
,1800,2017-09-02 17:34:31.35,3671,-1577,-16461,143,97,6,1093,1086,7,-1089
,1801,2017-09-02 17:34:31.36,3665,-1596,-16354,119,88,0,1045,1038,7,-1041
,1802,2017-09-02 17:34:31.37,3656,-1663,-16211,89,70,-2,1082,1066,16,-1074
,1803,2017-09-02 17:34:31.38,3701,-1768,-16166,69,55,-11,1072,1036,36,-1054
,1804,2017-09-02 17:34:31.39,3548,-1985,-16028,66,44,-17,896,826,70,-861
,1805,2017-09-02 17:34:31.40,3598,-2135,-15758,71,34,-25,702,568,134,-635
,1806,2017-09-02 17:34:31.41,3878,-2221,-15516,71,43,-35,841,662,179,-751
,1807,2017-09-02 17:34:31.42,3903,-2252,-15936,70,55,-49,992,768,224,-880
,1808,2017-09-02 17:34:31.43,3718,-2483,-16199,55,48,-66,1072,843,229,-957
,1809,2017-09-02 17:34:31.44,3836,-2465,-15866,43,17,-72,1035,831,204,-933
,1810,2017-09-02 17:34:31.45,3836,-2495,-15622,5,-8,-78,982,826,156,-904
,1811,2017-09-02 17:34:31.46,3873,-2594,-15634,-46,-23,-90,931,748,183,-839
,1812,2017-09-02 17:34:31.47,3968,-2566,-15621,-95,-42,-102,1024,821,203,-922
,1813,2017-09-02 17:34:31.48,4033,-2668,-15378,-140,-55,-108,1032,912,120,-972
,1814,2017-09-02 17:34:31.49,4184,-3001,-15379,-184,-63,-114,1068,1043,25,-1055
,1815,2017-09-02 17:34:31.50,4189,-3096,-15803,-207,-67,-122,1089,1100,-11,-1094
,1816,2017-09-02 17:34:31.51,4259,-3391,-16035,-219,-68,-126,1117,1097,20,-1107
,1817,2017-09-02 17:34:31.52,4100,-3754,-16060,-219,-61,-127,1084,1034,50,-1059
,1818,2017-09-02 17:34:31.53,4310,-3910,-16036,-212,-51,-119,1088,1037,51,-1062
,1819,2017-09-02 17:34:31.54,4117,-4174,-16310,-192,-33,-109,1072,1045,27,-1058
,1820,2017-09-02 17:34:31.55,4057,-4067,-16457,-161,-28,-87,997,971,26,-984
,1821,2017-09-02 17:34:31.56,3793,-3773,-16272,-134,-47,-65,953,876,77,-914
,1822,2017-09-02 17:34:31.57,3760,-3503,-16059,-124,-60,-41,1000,909,91,-954
,1823,2017-09-02 17:34:31.58,3863,-3211,-15804,-123,-44,-18,1019,915,104,-967
,1824,2017-09-02 17:34:31.59,3832,-3040,-15550,-126,-23,-1,997,873,124,-935
,1825,2017-09-02 17:34:31.60,3835,-3166,-15503,-112,3,10,910,638,272,-774
,1826,2017-09-02 17:34:31.61,3970,-3242,-15581,-61,33,24,946,659,287,-802
,1827,2017-09-02 17:34:31.62,3882,-3469,-15766,0,79,30,948,711,237,-829
,1828,2017-09-02 17:34:31.63,3853,-3401,-15612,77,115,38,1018,768,250,-893
,1829,2017-09-02 17:34:31.64,3839,-3351,-15260,151,164,40,969,738,231,-853
,1830,2017-09-02 17:34:31.65,3841,-3200,-15091,218,212,42,907,713,194,-810
,1831,2017-09-02 17:34:31.66,3788,-2755,-15481,260,257,35,847,647,200,-747
,1832,2017-09-02 17:34:31.67,3620,-2552,-15894,278,265,29,1006,850,156,-928
,1833,2017-09-02 17:34:31.68,3530,-2575,-15863,286,244,29,1111,1045,66,-1078
,1834,2017-09-02 17:34:31.69,3668,-2472,-16173,271,220,28,1132,1087,45,-1109
,1835,2017-09-02 17:34:31.70,3478,-2640,-16564,241,197,22,1067,994,73,-1030
,1836,2017-09-02 17:34:31.71,3570,-2834,-16411,222,143,32,1072,990,82,-1031
,1837,2017-09-02 17:34:31.72,3741,-2932,-16000,204,120,42,1016,926,90,-971
,1838,2017-09-02 17:34:31.73,3816,-3141,-15959,185,118,48,969,893,76,-931
,1839,2017-09-02 17:34:31.74,3961,-3195,-15961,176,130,51,878,785,93,-831
,1840,2017-09-02 17:34:31.75,4017,-3164,-15772,170,153,52,934,818,116,-876
,1841,2017-09-02 17:34:31.76,4251,-3175,-15856,158,173,54,970,802,168,-886
,1842,2017-09-02 17:34:31.77,4244,-3045,-16300,139,201,41,970,752,218,-861
,1843,2017-09-02 17:34:31.78,4292,-3077,-16685,126,198,31,891,620,271,-755
,1844,2017-09-02 17:34:31.79,4324,-3079,-16744,108,189,21,936,740,196,-838
,1845,2017-09-02 17:34:31.80,4529,-2946,-16509,84,179,8,947,796,151,-871
,1846,2017-09-02 17:34:31.81,4441,-2997,-16506,56,158,-3,993,860,133,-926
,1847,2017-09-02 17:34:31.82,4463,-3179,-16418,44,135,-15,966,760,206,-863
,1848,2017-09-02 17:34:31.83,4568,-3317,-16126,44,97,-18,1040,838,202,-939
,1849,2017-09-02 17:34:31.84,4625,-3452,-15660,52,85,-19,1088,1027,61,-1057
,1850,2017-09-02 17:34:31.85,4760,-3500,-15512,60,88,-24,1109,1124,-15,-1116
,1851,2017-09-02 17:34:31.86,4945,-3618,-15587,64,103,-26,1077,1078,-1,-1077
,1852,2017-09-02 17:34:31.87,4780,-3680,-15692,73,113,-26,1083,1045,38,-1064
,1853,2017-09-02 17:34:31.88,4918,-3759,-15692,82,115,-21,1066,1003,63,-1034
,1854,2017-09-02 17:34:31.89,4932,-3717,-15667,81,117,-18,1004,945,59,-974
,1855,2017-09-02 17:34:31.90,4933,-3660,-15732,77,115,-16,957,872,85,-914
,1856,2017-09-02 17:34:31.91,5014,-3654,-15784,67,113,-17,998,911,87,-954
,1857,2017-09-02 17:34:31.92,5065,-3681,-15886,48,114,-23,991,912,79,-951
,1858,2017-09-02 17:34:31.93,5243,-3622,-15956,33,104,-29,992,912,80,-952
,1859,2017-09-02 17:34:31.94,5178,-3696,-15989,14,101,-37,969,856,113,-912
,1860,2017-09-02 17:34:31.95,5212,-3639,-15827,-2,92,-42,956,838,118,-897
,1861,2017-09-02 17:34:31.96,5158,-3580,-15552,-17,69,-40,923,723,200,-823
,1862,2017-09-02 17:34:31.97,5227,-3785,-15696,-30,63,-43,1001,716,285,-858
,1863,2017-09-02 17:34:31.98,5227,-3871,-15991,-33,45,-41,1004,736,268,-870
,1864,2017-09-02 17:34:31.99,5183,-3865,-16006,-35,28,-31,970,767,203,-868
,1865,2017-09-02 17:34:32.00,5109,-3937,-15906,-33,13,-20,926,729,197,-827
,1866,2017-09-02 17:34:32.01,5145,-3829,-15830,-29,3,-10,1051,892,159,-971
,1867,2017-09-02 17:34:32.02,5087,-3836,-15795,-28,9,-3,1115,1005,110,-1060
,1868,2017-09-02 17:34:32.03,5092,-3827,-15679,-23,2,5,1120,1043,77,-1081
,1869,2017-09-02 17:34:32.04,5063,-3566,-15428,-18,-3,15,1056,997,59,-1026
,1870,2017-09-02 17:34:32.05,4979,-3374,-15317,-20,-3,19,1071,1037,34,-1054
,1871,2017-09-02 17:34:32.06,4888,-3315,-15394,-28,-19,16,1068,1056,12,-1062
,1872,2017-09-02 17:34:32.07,4938,-3285,-15308,-22,-33,16,1049,1017,32,-1033
,1873,2017-09-02 17:34:32.08,4915,-3352,-15341,-18,-36,14,993,932,61,-962
,1874,2017-09-02 17:34:32.09,4879,-3298,-15415,-11,-36,9,983,895,88,-939
,1875,2017-09-02 17:34:32.10,4894,-3347,-15489,4,-33,4,958,821,137,-889
,1876,2017-09-02 17:34:32.11,4886,-3436,-15447,10,-12,0,986,870,116,-928
,1877,2017-09-02 17:34:32.12,4958,-3494,-15670,19,4,-3,979,843,136,-911
,1878,2017-09-02 17:34:32.13,4764,-3488,-15946,29,9,-4,906,763,143,-834
,1879,2017-09-02 17:34:32.14,4826,-3438,-15827,37,-4,0,877,700,177,-788
,1880,2017-09-02 17:34:32.15,4761,-3260,-15545,34,-18,4,968,747,221,-857
,1881,2017-09-02 17:34:32.16,4685,-3266,-15667,22,-16,5,988,734,254,-861
,1882,2017-09-02 17:34:32.17,4722,-3266,-15682,12,-28,8,1028,844,184,-936
,1883,2017-09-02 17:34:32.18,4693,-3273,-15538,4,-38,16,1071,953,118,-1012
,1884,2017-09-02 17:34:32.19,4774,-3282,-15483,-6,-42,21,1082,1000,82,-1041
,1885,2017-09-02 17:34:32.20,4704,-3360,-15716,-16,-33,20,1056,1010,46,-1033
,1886,2017-09-02 17:34:32.21,4644,-3463,-15935,-24,-33,28,1062,1016,46,-1039
,1887,2017-09-02 17:34:32.22,4750,-3371,-15874,-32,-36,34,1068,1012,56,-1040
,1888,2017-09-02 17:34:32.23,4904,-3219,-15959,-45,-42,36,1101,1061,40,-1081
,1889,2017-09-02 17:34:32.24,4874,-3239,-16124,-68,-48,37,1078,1061,17,-1069
,1890,2017-09-02 17:34:32.25,4837,-3306,-16108,-79,-53,39,1030,939,91,-984
,1891,2017-09-02 17:34:32.26,4759,-3202,-16237,-75,-78,36,922,733,189,-827
,1892,2017-09-02 17:34:32.27,4780,-3439,-16410,-69,-103,42,856,659,197,-757
,1893,2017-09-02 17:34:32.28,4763,-3498,-16571,-49,-122,44,866,710,156,-788
,1894,2017-09-02 17:34:32.29,4711,-3537,-16561,-35,-131,44,979,860,119,-919
,1895,2017-09-02 17:34:32.30,4910,-3500,-16213,-22,-129,49,989,786,203,-887
,1896,2017-09-02 17:34:32.31,4892,-3509,-16152,-6,-102,47,1005,744,261,-874
,1897,2017-09-02 17:34:32.32,4770,-3697,-16419,9,-75,45,973,737,236,-855
,1898,2017-09-02 17:34:32.33,4471,-3552,-16555,23,-55,45,973,798,175,-885
,1899,2017-09-02 17:34:32.34,4470,-3437,-16184,28,-57,51,960,805,155,-882
,1900,2017-09-02 17:34:32.35,4434,-3339,-16172,21,-64,55,1046,882,164,-964
,1901,2017-09-02 17:34:32.36,4304,-3115,-16313,2,-75,60,1070,933,137,-1001
,1902,2017-09-02 17:34:32.37,4168,-2997,-16239,-26,-104,68,1082,991,91,-1036
,1903,2017-09-02 17:34:32.38,4018,-3015,-16102,-46,-138,71,1086,961,125,-1023
,1904,2017-09-02 17:34:32.39,4115,-3193,-15902,-63,-160,76,1011,859,152,-935
,1905,2017-09-02 17:34:32.40,4100,-3352,-15819,-68,-162,83,886,704,182,-795
,1906,2017-09-02 17:34:32.41,4046,-3368,-15440,-64,-148,88,953,801,152,-877
,1907,2017-09-02 17:34:32.42,4107,-3279,-15102,-59,-122,94,961,826,135,-893
,1908,2017-09-02 17:34:32.43,4192,-3175,-15030,-55,-73,88,916,836,80,-876
,1909,2017-09-02 17:34:32.44,4272,-3185,-15017,-39,-33,83,811,699,112,-755
,1910,2017-09-02 17:34:32.45,4171,-3142,-15116,-18,5,73,938,764,174,-851
,1911,2017-09-02 17:34:32.46,4322,-3061,-15444,-1,27,62,1041,829,212,-935
,1912,2017-09-02 17:34:32.47,4399,-3132,-15955,13,45,49,1036,884,152,-960
,1913,2017-09-02 17:34:32.48,4244,-3279,-16428,30,46,40,965,821,144,-893
,1914,2017-09-02 17:34:32.49,4239,-3317,-16315,51,27,39,983,801,182,-892
,1915,2017-09-02 17:34:32.50,4352,-3265,-16078,64,11,35,959,732,227,-845
,1916,2017-09-02 17:34:32.51,4510,-3182,-15956,64,19,28,1016,823,193,-919
,1917,2017-09-02 17:34:32.52,4428,-3312,-16167,59,28,21,1034,964,70,-999
,1918,2017-09-02 17:34:32.53,4448,-3324,-16195,63,23,16,1051,1041,10,-1046
,1919,2017-09-02 17:34:32.54,4445,-3309,-15971,66,20,15,940,915,25,-927
,1920,2017-09-02 17:34:32.55,4422,-3201,-15740,60,20,16,921,880,41,-900
,1921,2017-09-02 17:34:32.56,4328,-3111,-15761,41,13,18,982,943,39,-962
,1922,2017-09-02 17:34:32.57,4319,-3074,-15815,12,6,27,1070,1042,28,-1056
,1923,2017-09-02 17:34:32.58,4326,-3000,-15798,-21,-7,35,1028,1023,5,-1025
,1924,2017-09-02 17:34:32.59,4557,-2986,-16034,-56,-20,44,896,862,34,-879
,1925,2017-09-02 17:34:32.60,4556,-2978,-16176,-93,-21,49,708,572,136,-640
,1926,2017-09-02 17:34:32.61,4673,-2983,-16275,-127,-26,52,890,724,166,-807
,1927,2017-09-02 17:34:32.62,4475,-2928,-16441,-155,-30,54,1010,888,122,-949
,1928,2017-09-02 17:34:32.63,4415,-2975,-16428,-166,-60,65,978,925,53,-951
,1929,2017-09-02 17:34:32.64,4474,-2842,-16422,-168,-91,69,866,778,88,-822
,1930,2017-09-02 17:34:32.65,4574,-2782,-16528,-172,-108,73,946,792,154,-869
,1931,2017-09-02 17:34:32.66,4611,-2746,-16646,-181,-99,70,1010,784,226,-897
,1932,2017-09-02 17:34:32.67,4585,-2708,-16790,-185,-81,63,989,791,198,-890
,1933,2017-09-02 17:34:32.68,4458,-2749,-16707,-188,-74,59,930,802,128,-866
,1934,2017-09-02 17:34:32.69,4601,-2671,-16658,-184,-68,56,1028,947,81,-987
,1935,2017-09-02 17:34:32.70,4625,-2649,-16623,-185,-47,49,1104,1042,62,-1073
,1936,2017-09-02 17:34:32.71,4700,-2756,-16678,-175,-36,44,1104,1080,24,-1092
,1937,2017-09-02 17:34:32.72,4724,-2844,-16701,-150,-29,41,1026,1022,4,-1024
,1938,2017-09-02 17:34:32.73,4904,-2796,-16517,-120,-11,38,1041,1034,7,-1037
,1939,2017-09-02 17:34:32.74,4802,-2784,-16334,-90,21,32,1060,1010,50,-1035
,1940,2017-09-02 17:34:32.75,4938,-2759,-16265,-54,37,28,999,898,101,-948
,1941,2017-09-02 17:34:32.76,4855,-2745,-16195,-25,70,24,829,671,158,-750
,1942,2017-09-02 17:34:32.77,4900,-2600,-16159,-2,95,20,824,689,135,-756
,1943,2017-09-02 17:34:32.78,4994,-2605,-16262,17,117,15,848,657,191,-752
,1944,2017-09-02 17:34:32.79,5039,-2483,-16572,30,127,9,914,712,202,-813
,1945,2017-09-02 17:34:32.80,5052,-2472,-16601,36,124,5,850,619,231,-734
,1946,2017-09-02 17:34:32.81,4924,-2458,-16192,42,122,0,904,710,194,-807
,1947,2017-09-02 17:34:32.82,5078,-2370,-16162,39,119,-7,913,805,108,-859
,1948,2017-09-02 17:34:32.83,4946,-2368,-16094,34,108,-10,942,843,99,-892
,1949,2017-09-02 17:34:32.84,5048,-2300,-15851,33,96,-10,927,690,237,-808
,1950,2017-09-02 17:34:32.85,5026,-2289,-15593,23,96,-13,1016,697,319,-856
,1951,2017-09-02 17:34:32.86,4989,-2353,-15788,16,94,-17,1067,798,269,-932
,1952,2017-09-02 17:34:32.87,4902,-2338,-15865,15,78,-15,1058,905,153,-981
,1953,2017-09-02 17:34:32.88,4825,-2416,-15489,12,70,-9,1006,982,24,-994
,1954,2017-09-02 17:34:32.89,4971,-2402,-15402,0,74,-3,1036,1014,22,-1025
,1955,2017-09-02 17:34:32.90,5042,-2488,-15702,-7,75,-3,1084,993,91,-1038
,1956,2017-09-02 17:34:32.91,4981,-2573,-15995,-5,76,2,1057,948,109,-1002
,1957,2017-09-02 17:34:32.92,5039,-2423,-15647,-4,80,4,941,823,118,-882
,1958,2017-09-02 17:34:32.93,5034,-2282,-15511,-12,79,4,875,795,80,-835
,1959,2017-09-02 17:34:32.94,5047,-2133,-15597,-21,87,0,791,693,98,-742
,1960,2017-09-02 17:34:32.95,5078,-2172,-15769,-26,86,-8,918,787,131,-852
,1961,2017-09-02 17:34:32.96,5045,-2172,-15670,-26,66,-9,915,751,164,-833
,1962,2017-09-02 17:34:32.97,5093,-2162,-15499,-30,65,-14,920,798,122,-859
,1963,2017-09-02 17:34:32.98,5127,-2289,-15727,-34,67,-17,870,739,131,-804
,1964,2017-09-02 17:34:32.99,5092,-2318,-15899,-23,64,-21,982,797,185,-889
,1965,2017-09-02 17:34:33.00,5095,-2510,-15885,-8,61,-20,1049,849,200,-949
,1966,2017-09-02 17:34:33.01,5111,-2579,-15922,6,59,-15,1034,835,199,-934
,1967,2017-09-02 17:34:33.02,5182,-2570,-15986,22,62,-13,997,823,174,-910
,1968,2017-09-02 17:34:33.03,5144,-2632,-15981,39,63,-9,1051,911,140,-981
,1969,2017-09-02 17:34:33.04,5138,-2575,-15869,55,66,-4,1057,960,97,-1008
,1970,2017-09-02 17:34:33.05,5312,-2628,-16045,62,70,-3,1043,1017,26,-1030
,1971,2017-09-02 17:34:33.06,5242,-2632,-16072,73,73,-5,990,986,4,-988
,1972,2017-09-02 17:34:33.07,5191,-2701,-16164,87,69,-5,1030,998,32,-1014
,1973,2017-09-02 17:34:33.08,5127,-2819,-16374,91,72,-4,1076,1036,40,-1056
,1974,2017-09-02 17:34:33.09,5120,-2720,-16437,96,53,-2,1027,958,69,-992
,1975,2017-09-02 17:34:33.10,5016,-2806,-16533,96,29,7,927,779,148,-853
,1976,2017-09-02 17:34:33.11,4848,-2821,-16549,91,-1,13,935,784,151,-859
,1977,2017-09-02 17:34:33.12,4864,-2794,-16328,86,-27,23,949,856,93,-902
,1978,2017-09-02 17:34:33.13,4798,-2808,-16105,77,-43,29,1012,982,30,-997
,1979,2017-09-02 17:34:33.14,4749,-2753,-15861,67,-74,38,975,897,78,-936
,1980,2017-09-02 17:34:33.15,4852,-2779,-15793,54,-93,45,995,825,170,-910
,1981,2017-09-02 17:34:33.16,4773,-2846,-15787,40,-76,47,926,683,243,-804
,1982,2017-09-02 17:34:33.17,4529,-2970,-15966,35,-73,51,948,776,172,-862
,1983,2017-09-02 17:34:33.18,4555,-2981,-16288,32,-78,56,933,794,139,-863
,1984,2017-09-02 17:34:33.19,4451,-3032,-16248,32,-88,60,1019,887,132,-953
,1985,2017-09-02 17:34:33.20,4472,-3066,-16200,31,-92,64,1049,935,114,-992
,1986,2017-09-02 17:34:33.21,4415,-3125,-16196,32,-88,67,1039,932,107,-985
,1987,2017-09-02 17:34:33.22,4367,-3136,-15916,40,-84,69,1040,964,76,-1002
,1988,2017-09-02 17:34:33.23,4402,-3177,-15707,49,-75,70,1072,1027,45,-1049
,1989,2017-09-02 17:34:33.24,4435,-3125,-15348,65,-49,68,1056,1023,33,-1039
,1990,2017-09-02 17:34:33.25,4378,-3110,-15287,75,-17,64,1044,1017,27,-1030
,1991,2017-09-02 17:34:33.26,4470,-3171,-15405,86,16,61,1027,986,41,-1006
,1992,2017-09-02 17:34:33.27,4359,-3254,-15613,94,43,55,992,907,85,-949
,1993,2017-09-02 17:34:33.28,4478,-3238,-15853,103,61,56,896,704,192,-800
,1994,2017-09-02 17:34:33.29,4328,-3335,-15968,113,62,56,974,711,263,-842
,1995,2017-09-02 17:34:33.30,4393,-3292,-16035,121,46,56,986,697,289,-841
,1996,2017-09-02 17:34:33.31,4358,-3301,-15826,124,36,59,1003,817,186,-910
,1997,2017-09-02 17:34:33.32,4376,-3072,-15478,120,24,61,928,769,159,-848
,1998,2017-09-02 17:34:33.33,4320,-2896,-15193,108,9,63,1000,810,190,-905
,1999,2017-09-02 17:34:33.34,4351,-2891,-14918,91,-4,61,1028,872,156,-950
,2000,2017-09-02 17:34:33.35,4337,-2811,-14839,69,-13,59,1040,940,100,-990
,2001,2017-09-02 17:34:33.36,4318,-2906,-15158,40,-5,59,929,815,114,-872
,2002,2017-09-02 17:34:33.37,4211,-3078,-15258,17,-15,64,984,907,77,-945
,2003,2017-09-02 17:34:33.38,4240,-3016,-15194,2,-31,75,1073,1050,23,-1061
,2004,2017-09-02 17:34:33.39,4249,-3083,-15103,-18,-30,79,1117,1108,9,-1112
,2005,2017-09-02 17:34:33.40,4458,-3052,-15297,-30,-13,80,1088,1053,35,-1070
,2006,2017-09-02 17:34:33.41,4416,-2953,-15379,-35,-5,76,1055,1004,51,-1029
,2007,2017-09-02 17:34:33.42,4474,-2856,-15252,-29,-13,71,1006,965,41,-985
,2008,2017-09-02 17:34:33.43,4585,-2679,-14978,-27,19,56,978,937,41,-957
,2009,2017-09-02 17:34:33.44,4623,-2656,-15408,-21,21,36,882,782,100,-832
,2010,2017-09-02 17:34:33.45,4571,-2676,-15568,-9,26,19,953,832,121,-892
